country,date,sentiment_gdelt,sentiment_std,article_count_x,pct_positive,pct_negative,sentiment_climatebert,climatebert_pct_pos,climatebert_pct_neg,climatebert_confidence,article_count_y,climatebert_label
India,2020-05-15,-0.0939729989844064,0.286172473621078,41,0.3902439024390244,0.5609756097560976,,,,,,
India,2020-05-16,-0.0182249795358698,0.2252269947427524,22,0.5,0.4090909090909091,,,,,,
India,2020-05-17,-0.152512412116296,0.2211715804476237,21,0.238095238095238,0.7142857142857143,,,,,,
India,2020-05-18,-0.1259839757065077,0.3123280647197682,37,0.2702702702702703,0.7027027027027027,,,,,,
India,2020-05-19,-0.1490329915247956,0.2718442096784014,44,0.1818181818181818,0.7954545454545454,,,,,,
India,2020-05-20,-0.2429376571666373,0.3268833331465433,51,0.2156862745098039,0.7254901960784313,,,,,,
India,2020-05-21,-0.2923244347481603,0.3134129424132426,34,0.2058823529411764,0.7941176470588235,,,,,,
India,2020-05-22,-0.0257879507952689,0.3519051125122496,39,0.4358974358974359,0.5384615384615384,,,,,,
India,2020-05-23,-0.1825069046474718,0.3605917406174236,24,0.2916666666666667,0.6666666666666666,,,,,,
India,2020-05-24,-0.1016961518164936,0.3337688923068989,22,0.2727272727272727,0.7272727272727273,,,,,,
India,2020-05-25,-0.0580390150224827,0.2761131443906441,27,0.3703703703703703,0.5925925925925926,,,,,,
India,2020-05-26,-0.1521686392265707,0.4285642200312227,28,0.2142857142857142,0.75,,,,,,
India,2020-05-27,-0.1476043101791082,0.3135188782195846,43,0.3720930232558139,0.627906976744186,,,,,,
India,2020-05-28,-0.0970207746616429,0.3246936976390527,44,0.3636363636363636,0.6363636363636364,,,,,,
India,2020-05-29,-0.1458698019575557,0.2642001221014448,34,0.3529411764705882,0.6470588235294118,,,,,,
India,2020-05-30,-0.1453583623949938,0.3895712224868797,22,0.3181818181818182,0.6363636363636364,,,,,,
India,2020-05-31,-0.1924235759361589,0.3076896207879965,13,0.3076923076923077,0.6923076923076923,,,,,,
India,2020-06-01,-0.2292424366910004,0.3023293872225785,42,0.238095238095238,0.7380952380952381,,,,,,
India,2020-06-02,-0.0972573975514697,0.2749741040560083,32,0.34375,0.53125,,,,,,
India,2020-06-03,-0.2282839771755991,0.3647985255642701,32,0.21875,0.78125,,,,,,
India,2020-06-04,-0.0801671676301731,0.3139759160309173,36,0.4166666666666667,0.5833333333333334,,,,,,
India,2020-06-05,-0.083906411466741,0.3026332967348942,45,0.4666666666666667,0.5333333333333333,,,,,,
India,2020-06-06,-0.3370175813964791,0.2694153438950761,23,0.1304347826086956,0.8695652173913043,,,,,,
India,2020-06-07,-0.1567568507874983,0.3223569055163007,26,0.3076923076923077,0.6923076923076923,,,,,,
India,2020-06-08,-0.0679185482696101,0.3447252522028252,35,0.3714285714285714,0.5714285714285714,,,,,,
India,2020-06-09,-0.1444041236814641,0.3868631791295776,39,0.3333333333333333,0.6153846153846154,,,,,,
India,2020-06-10,-0.1072419657316996,0.3568990266514966,36,0.3611111111111111,0.6388888888888888,,,,,,
India,2020-06-11,-0.075108072489115,0.2827605174072755,29,0.3793103448275862,0.5517241379310345,,,,,,
India,2020-06-12,-0.127513193529246,0.231718714703331,32,0.21875,0.75,,,,,,
India,2020-06-13,-0.0793577948085384,0.3543478785899284,23,0.391304347826087,0.5652173913043478,,,,,,
India,2020-06-14,-0.0656531394587126,0.2890441466073319,18,0.3888888888888889,0.6111111111111112,,,,,,
India,2020-06-15,-0.2128200753830441,0.3516749227973413,39,0.282051282051282,0.6410256410256411,,,,,,
India,2020-06-16,-0.2506581584061914,0.3522598416189071,28,0.2142857142857142,0.75,,,,,,
India,2020-06-17,-0.2496847482391744,0.4139473953210225,33,0.2727272727272727,0.7272727272727273,,,,,,
India,2020-06-18,-0.1146091145297786,0.3567790275096555,47,0.3191489361702128,0.6382978723404256,,,,,,
India,2020-06-19,-0.1814038905727921,0.3215180328050815,34,0.2941176470588235,0.6764705882352942,,,,,,
India,2020-06-20,-0.023000281707263,0.4033499811402951,27,0.5555555555555556,0.4074074074074074,,,,,,
India,2020-06-21,-0.1142762249751651,0.3915530496744132,29,0.2758620689655172,0.6896551724137931,,,,,,
India,2020-06-22,-0.1410047024818474,0.2944529970256377,50,0.28,0.72,,,,,,
India,2020-06-23,-0.1512093868859883,0.2929619852597714,34,0.2647058823529412,0.7058823529411765,,,,,,
India,2020-06-24,-0.1275370924276347,0.3770025428153782,39,0.4102564102564102,0.5384615384615384,,,,,,
India,2020-06-25,-0.0908116374080616,0.2917473630556371,39,0.3076923076923077,0.5897435897435898,,,,,,
India,2020-06-26,-0.1954675014133717,0.2325715888352069,23,0.2608695652173913,0.7391304347826086,,,,,,
India,2020-06-27,-0.2313979214397868,0.2989825527457376,28,0.2142857142857142,0.75,,,,,,
India,2020-06-28,-0.2538630603645722,0.2517884884111712,34,0.1764705882352941,0.7941176470588235,,,,,,
India,2020-06-29,-0.1912473593609418,0.2995221852933557,31,0.2258064516129032,0.7419354838709677,,,,,,
India,2020-06-30,-0.2720424038934375,0.3893085234912059,37,0.2432432432432432,0.7297297297297297,1.0,1.0,0.0,0.7968,42.0,opportunity
India,2020-07-01,-0.1149438106753979,0.3441121772468193,30,0.3333333333333333,0.6333333333333333,1.0,1.0,0.0,0.8547,66.0,opportunity
India,2020-07-02,-0.139648071974817,0.2378031931243883,30,0.3333333333333333,0.6333333333333333,,,,,,
India,2020-07-03,-0.1329158804101699,0.2483759039075549,30,0.2666666666666666,0.7333333333333333,,,,,,
India,2020-07-04,-0.0544419230099646,0.2965015200404055,28,0.3571428571428571,0.6428571428571429,,,,,,
India,2020-07-05,-0.2385849906829921,0.3336417289186273,28,0.2857142857142857,0.7142857142857143,,,,,,
India,2020-07-06,-0.1308916677092644,0.3050050339831848,49,0.3877551020408163,0.5714285714285714,,,,,,
India,2020-07-07,-0.0935887148054319,0.3895850451194722,31,0.3870967741935484,0.6129032258064516,,,,,,
India,2020-07-08,-0.0771686794662295,0.3552706312135308,33,0.4848484848484848,0.4848484848484848,,,,,,
India,2020-07-09,-0.0804462578980982,0.3628811571843395,33,0.3939393939393939,0.5757575757575758,,,,,,
India,2020-07-10,-0.0508472623565239,0.3174812519297759,30,0.4666666666666667,0.5333333333333333,,,,,,
India,2020-07-11,-0.1192926626204356,0.2903473703418607,29,0.3448275862068966,0.6551724137931034,,,,,,
India,2020-07-12,-0.1590156563256443,0.3121753315554919,24,0.25,0.6666666666666666,,,,,,
India,2020-07-13,-0.042678661516861,0.2606630289744889,46,0.4347826086956521,0.5434782608695652,,,,,,
India,2020-07-14,-0.1479368149472354,0.2894281511252921,34,0.2352941176470588,0.6470588235294118,,,,,,
India,2020-07-15,-0.1040321752277557,0.3213852774497522,34,0.3529411764705882,0.6176470588235294,,,,,,
India,2020-07-16,-0.1197275000830322,0.2763284644014047,39,0.3333333333333333,0.6666666666666666,,,,,,
India,2020-07-17,-0.1614998515264309,0.3144358859107891,33,0.303030303030303,0.696969696969697,,,,,,
India,2020-07-18,-0.0702294854379844,0.265142563099303,22,0.4090909090909091,0.5909090909090909,,,,,,
India,2020-07-19,-0.2555238415032944,0.3342648036882138,21,0.238095238095238,0.7619047619047619,,,,,,
India,2020-07-20,-0.119125652376686,0.3588863218780367,38,0.4210526315789473,0.5789473684210527,,,,,,
India,2020-07-21,-0.0232450060627466,0.2977438967673135,49,0.3673469387755102,0.5510204081632653,,,,,,
India,2020-07-22,-0.0574955487888368,0.3375188157983829,30,0.3666666666666666,0.6333333333333333,,,,,,
India,2020-07-23,-0.023174058830102,0.3026964266517694,37,0.4594594594594595,0.5405405405405406,,,,,,
India,2020-07-24,-0.1862839383930601,0.3543702559944287,25,0.24,0.72,,,,,,
India,2020-07-25,-0.0997994074356708,0.3573223850862159,16,0.3125,0.6875,,,,,,
India,2020-07-26,-0.1309285516720524,0.3343739653517771,18,0.2777777777777778,0.7222222222222222,,,,,,
India,2020-07-27,-0.168077161477785,0.3454171616539689,39,0.3076923076923077,0.6666666666666666,,,,,,
India,2020-07-28,-0.137264597042417,0.3081621754179987,43,0.2558139534883721,0.6976744186046512,,,,,,
India,2020-07-29,-0.1205437501886219,0.2660102986758495,31,0.3548387096774194,0.5483870967741935,,,,,,
India,2020-07-30,-0.1237087536257117,0.2326433476767495,38,0.2368421052631578,0.6578947368421053,,,,,,
India,2020-07-31,-0.0206563014626391,0.316993774570821,32,0.5,0.40625,,,,,,
India,2020-08-01,-0.0281905288074518,0.2901605715281663,30,0.2666666666666666,0.6333333333333333,,,,,,
India,2020-08-02,-0.2278209103039298,0.227985076305461,20,0.15,0.85,,,,,,
India,2020-08-03,-0.143249069750012,0.3447794662923859,31,0.2903225806451613,0.6774193548387096,,,,,,
India,2020-08-04,-0.1049302580581588,0.340731352662059,35,0.4285714285714285,0.5714285714285714,,,,,,
India,2020-08-05,-0.0748850106829383,0.2422838158939753,43,0.4418604651162791,0.5348837209302325,,,,,,
India,2020-08-06,-0.1559283877758465,0.3810169214317837,27,0.2962962962962963,0.7037037037037037,,,,,,
India,2020-08-07,-0.1956426226845987,0.3725116077126217,32,0.34375,0.65625,,,,,,
India,2020-08-08,-0.1864358641342332,0.3474460454925692,31,0.2258064516129032,0.7741935483870968,,,,,,
India,2020-08-09,-0.0261516652335307,0.2586807145701679,22,0.4545454545454545,0.4545454545454545,,,,,,
India,2020-08-10,-0.1257423874104071,0.3575278546383287,44,0.3409090909090909,0.6590909090909091,,,,,,
India,2020-08-11,-0.0461208699401062,0.3598830753021778,42,0.3333333333333333,0.6190476190476191,,,,,,
India,2020-08-12,-0.0796045596284332,0.287659290972437,44,0.3863636363636363,0.5909090909090909,,,,,,
India,2020-08-13,-0.1151102109991237,0.2887129720923217,41,0.2682926829268293,0.7073170731707317,,,,,,
India,2020-08-14,-0.070302920021523,0.3363245972159693,32,0.375,0.625,,,,,,
India,2020-08-15,-0.0925702354249255,0.2032222081105842,24,0.2916666666666667,0.7083333333333334,,,,,,
India,2020-08-16,-0.1007787537249716,0.2505498330886082,27,0.3703703703703703,0.6296296296296297,,,,,,
India,2020-08-17,-0.0067880119140854,0.3240034941328005,38,0.4210526315789473,0.5526315789473685,,,,,,
India,2020-08-18,0.0022366696910394,0.3279640051298074,33,0.4242424242424242,0.5454545454545454,,,,,,
India,2020-08-19,-0.0582669677081674,0.2618382396113501,33,0.4242424242424242,0.5454545454545454,,,,,,
India,2020-08-20,-0.0762688172495177,0.3582444956411794,43,0.3720930232558139,0.6046511627906976,,,,,,
India,2020-08-21,-0.0413991939088193,0.4598852619551085,48,0.3958333333333333,0.5625,,,,,,
India,2020-08-22,-0.1422702845164365,0.351012098741059,24,0.4166666666666667,0.5833333333333334,,,,,,
India,2020-08-23,-0.0654908117463531,0.4932289291262358,13,0.3846153846153846,0.6153846153846154,,,,,,
India,2020-08-24,-0.0053337603909399,0.2889297085674403,26,0.4615384615384615,0.5,,,,,,
India,2020-08-25,0.0002532045640626,0.272715150083917,50,0.5,0.46,,,,,,
India,2020-08-26,-0.095546832905599,0.333480838235373,25,0.32,0.64,,,,,,
India,2020-08-27,-0.1156559533218103,0.3068609755088122,24,0.3333333333333333,0.5833333333333334,,,,,,
India,2020-08-28,-0.1260597049716354,0.3381969684221821,38,0.2368421052631578,0.7631578947368421,,,,,,
India,2020-08-29,-0.1609535785214427,0.3169038322971144,22,0.3636363636363636,0.5454545454545454,,,,,,
India,2020-08-30,-0.2021836945253903,0.3086496223000239,18,0.2777777777777778,0.7222222222222222,,,,,,
India,2020-08-31,-0.042756903285505,0.3526842119563014,40,0.375,0.6,,,,,,
India,2020-09-01,-0.0678003738710349,0.3516608978766145,32,0.40625,0.53125,,,,,,
India,2020-09-02,-0.1652587030350402,0.2868024884131984,38,0.3421052631578947,0.6578947368421053,,,,,,
India,2020-09-03,-0.0768681759256023,0.3276201703497949,44,0.3636363636363636,0.5909090909090909,,,,,,
India,2020-09-04,-0.08915918313455,0.2835426409062087,41,0.4146341463414634,0.5609756097560976,,,,,,
India,2020-09-05,-0.1135194363205655,0.3066312198479927,29,0.3793103448275862,0.6206896551724138,,,,,,
India,2020-09-06,-0.0553842158043557,0.3699663439743231,31,0.3870967741935484,0.5806451612903226,,,,,,
India,2020-09-07,-0.103142794962047,0.2590908839145482,37,0.3513513513513513,0.6486486486486487,,,,,,
India,2020-09-08,-0.13421622563455,0.3354500218330104,40,0.325,0.675,,,,,,
India,2020-09-09,-0.2105427059781149,0.3696593500224399,57,0.2982456140350877,0.7017543859649122,,,,,,
India,2020-09-10,-0.0426751095976889,0.3803342071002813,51,0.4313725490196078,0.5098039215686274,,,,,,
India,2020-09-11,-0.0954887422836147,0.3261336468439461,27,0.4074074074074074,0.5925925925925926,,,,,,
India,2020-09-12,-0.1609713886039393,0.4068282462751835,22,0.3636363636363636,0.6363636363636364,,,,,,
India,2020-09-13,-0.1714545270720615,0.2814584531679068,34,0.2941176470588235,0.6764705882352942,,,,,,
India,2020-09-14,-0.1804654312067293,0.3850686465397385,33,0.3939393939393939,0.6060606060606061,,,,,,
India,2020-09-15,-0.0068485463386689,0.342768235350431,36,0.5277777777777778,0.4722222222222222,,,,,,
India,2020-09-16,-0.0751261950990952,0.2266544621691522,35,0.3714285714285714,0.5714285714285714,,,,,,
India,2020-09-17,0.0453344790054835,0.387008130300952,36,0.4722222222222222,0.4722222222222222,,,,,,
India,2020-09-18,-0.1078558007484623,0.2810282494823249,35,0.4,0.5428571428571428,,,,,,
India,2020-09-19,-0.3015368096882778,0.2400416363085341,14,0.0714285714285714,0.9285714285714286,,,,,,
India,2020-09-20,-0.1632165884526277,0.3031703953758951,13,0.3846153846153846,0.6153846153846154,,,,,,
