date,ytm_green,ytm_conv,greenium,country,tenor,pair_id,sentiment,signaling_noise,sentiment_climatebert,vix,fx,cds,log_fx,log_vix,post,greenium_fd,sentiment_fd,signaling_noise_fd,log_vix_fd,log_fx_fd,cds_fd,sentiment_climatebert_fd,post_stack,treated_unit,stack_id,sentiment_fd_z,signaling_noise_fd_z,log_vix_fd_z,cds_fd_z,log_fx_fd_z,sent_x_noise_stack,pair_stack,month_stack
2023-05-16,6.987,7.019,-0.03200000000000003,India,10Y,India_10Y,-0.0237305208233983,0.3335727746481833,,17.99,82.2915,81.81,4.41026782166877,2.8898160479624417,0,-0.022999999999999687,0.003649908570023803,0.024260446651454326,0.04956867724884573,0.00030384423962726004,0.010000000000005116,,0,1,B_India,0.0438578909247268,0.384422998047253,0.9660974195036621,0.0015325388694389264,0.1544298411446528,0.016859981917312885,India_10Y_B_India,2023-05_B_India
2023-05-17,6.92,6.979,-0.05900000000000016,India,10Y,India_10Y,-0.1064239147872084,0.300817823340516,,16.87,82.405,81.82,4.411646114686143,2.825536896557877,0,-0.027000000000000135,-0.0826933939638101,-0.03275495130766731,-0.06427915140456486,0.0013782930173737995,0.009999999999990905,,0,1,B_India,-0.9724665695097631,-0.5293453411164248,-1.251610739122145,0.0015325388694094678,0.8711765543245823,0.514770647961465,India_10Y_B_India,2023-05_B_India
2023-05-18,6.952999999999999,6.998,-0.04500000000000082,India,10Y,India_10Y,-0.0352834703089228,0.2919473969447169,,16.05,82.725,82.11,4.415521853807676,2.775708849576025,0,0.013999999999999346,0.0711404444782856,-0.008870426395799103,-0.04982804698185195,0.0038757391215327175,0.29000000000000625,,0,1,B_India,0.8382713599314355,-0.14655536785202475,-0.9701092598364105,0.5819614706803231,2.5371808567857936,-0.12285316751456857,India_10Y_B_India,2023-05_B_India
2023-05-19,6.963,6.970000000000001,-0.007000000000000561,India,10Y,India_10Y,-0.0908452242666515,0.3003642208014908,,16.81,82.905,81.72,4.417695373953336,2.821973947420524,0,0.038000000000000256,-0.05556175395772869,0.008416823856773892,0.04626509784449917,0.0021735201456598574,-0.39000000000000057,,0,1,B_India,-0.6531071220404202,0.13050210289168823,0.9017450723017547,-0.8276516494318326,1.401659200157144,-0.0852318528398133,India_10Y_B_India,2023-05_B_India
2023-05-22,6.963,6.9719999999999995,-0.008999999999999453,India,10Y,India_10Y,0.0020493631752848,0.3198674955155607,,17.21,82.845,81.74,4.416971392021261,2.845490610223448,0,-0.0019999999999988916,0.0928945874419363,0.01950327471406993,0.02351666280292397,-0.0007239819320750129,0.01999999999999602,,0,1,B_India,1.094333694367664,0.3081812588690676,0.45861505757609233,0.022262143576951565,-0.5312157154848491,0.3372531355530642,India_10Y_B_India,2023-05_B_India
2023-05-23,6.954,6.918,0.03599999999999959,India,10Y,India_10Y,0.0206717242444435,0.3280096634005224,,18.53,82.83500000000001,81.69,4.416850677390501,2.9193910402972683,0,0.04499999999999904,0.0186223610691587,0.008142167884961693,0.07390043007382019,-0.00012071463075979949,-0.04999999999999716,,0,1,B_India,0.22009471834514568,0.1261002756627674,1.4400698034468484,-0.12284508937575474,-0.128786242491763,0.027754004655242023,India_10Y_B_India,2023-05_B_India
2023-05-24,6.98,6.952,0.02800000000000047,India,10Y,India_10Y,-0.0084490848147734,0.3373106929091261,,20.03,82.67500000000001,81.73,4.414917258867857,2.997231149677727,0,-0.007999999999999119,-0.0291208090592169,0.009301029508603675,0.0778401093804586,-0.0019334185226442813,0.04000000000000625,,0,1,B_India,-0.3418776662661525,0.14467299634981898,1.5168131111062302,0.06372135299203577,-1.3380105288291793,-0.049460466363807715,India_10Y_B_India,2023-05_B_India
2023-05-25,6.971,6.99695,-0.025949999999999918,India,10Y,India_10Y,0.0155438571119107,0.3666879942137461,,19.14,82.7418,81.71,4.415724915691483,2.9517803860248084,0,-0.05395000000000039,0.0239929419266841,0.029377301304620018,-0.04545076365291845,0.0008076568236257131,-0.020000000000010232,,0,1,B_India,0.28331042277231266,0.46642926206592095,-0.88484160856881,-0.06065627525318737,0.4905147445096437,0.13214427142927387,India_10Y_B_India,2023-05_B_India
2023-05-26,6.977,6.994949999999999,-0.017949999999999022,India,10Y,India_10Y,0.0712251592066282,0.3348737606362672,,17.95,82.57499999999999,81.74,4.413706971276853,2.8875901149342877,0,0.008000000000000895,0.0556813020947175,-0.03181423357747887,-0.06419027109052067,-0.0020179444146295467,0.030000000000001137,,0,1,B_India,0.6563058330093768,-0.5142687458683758,-1.2498793877215215,0.04299174828449366,-1.3943963301012547,-0.3375175776478319,India_10Y_B_India,2023-05_B_India
2023-05-29,6.9879999999999995,7.010949999999999,-0.022949999999999804,India,10Y,India_10Y,0.0198505758957149,0.3370575989874133,,17.46,82.6135,81.72,4.414173105429014,2.859912550411456,0,-0.005000000000000782,-0.0513745833109133,0.00218383835114605,-0.027677564522831766,0.0004661341521607909,-0.01999999999999602,,0,1,B_India,-0.603821030085526,0.030607951182138826,-0.5386271117103006,-0.06065627525315791,0.262690712951523,-0.01848172461160656,India_10Y_B_India,2023-05_B_India
2023-05-30,7.01,7.010949999999999,-0.0009499999999995623,India,10Y,India_10Y,0.0033234617360507,0.2980104558756502,,17.46,82.6925,81.74,4.415128908678917,2.859912550411456,0,0.02200000000000024,-0.0165271141596642,-0.03904714311176305,0.0,0.0009558032499032976,0.01999999999999602,,0,1,B_India,-0.19364057319632186,-0.6301883740572836,0.0005202868759208928,0.022262143576951565,0.5893407344526095,0.12203003797411048,India_10Y_B_India,2023-05_B_India
2023-05-31,7.011,6.99095,0.020050000000000345,India,10Y,India_10Y,-0.0891103806948518,0.259989320310618,,17.94,82.69,81.73,4.415098675734075,2.88703285663065,0,0.020999999999999908,-0.09243384243090251,-0.03802113556503223,0.027120306219194035,-3.0232944841834808e-05,-0.009999999999990905,,0,1,B_India,-1.0871188441181905,-0.6137448650140281,0.5288125264217213,-0.039926670545615814,-0.06842743123163376,0.6672136082375251,India_10Y_B_India,2023-05_B_India
2023-06-01,6.974,7.00195,-0.027949999999999697,India,10Y,India_10Y,-0.0861300958614278,0.329878149129859,,15.65,82.2769,81.7,4.4100903878474735,2.750470916986162,0,-0.04800000000000004,0.00298028483342401,0.06988882881924102,-0.13656193964448793,-0.005008287886601792,-0.030000000000001137,,0,1,B_India,0.03597592483329506,1.1156951189939004,-2.6596492683057815,-0.0813858799607,-3.3892041787456417,0.04013816373779874,India_10Y_B_India,2023-06_B_India
2023-06-02,7.009,6.981949999999999,0.027050000000000907,India,10Y,India_10Y,-0.0836697324946328,0.3803357220373297,,14.6,82.40299999999999,81.71,4.4116218440196695,2.681021528714291,0,0.055000000000000604,0.0024603633667949903,0.05045757290747066,-0.06944938827187119,0.0015314561721959663,0.009999999999990905,,0,1,B_India,0.029856065058033524,0.8042763255112504,-1.3523247941750491,0.0015325388694094678,0.9733491195252226,0.02401252629910004,India_10Y_B_India,2023-06_B_India
2023-06-05,7.009,6.99195,0.01705000000000023,India,10Y,India_10Y,-0.0342375477471925,0.3408135109253549,,14.73,82.525,81.7,4.413101277739257,2.689886230474539,0,-0.010000000000000675,0.0494321847474403,-0.03952221111197479,0.008864701760248117,0.001479433719587142,-0.009999999999990905,,0,1,B_India,0.5827491050434226,-0.6378021435490712,0.1732009752124205,-0.039926670545615814,0.9386458161279813,-0.37167862834799775,India_10Y_B_India,2023-06_B_India
2023-06-06,7.021,6.96795,0.05304999999999982,India,10Y,India_10Y,-0.0254058503642729,0.3706485594470044,,13.96,82.515,81.73,4.412980094995531,2.6361960973342264,0,0.03599999999999959,0.008831697382919602,0.029835048521649532,-0.05369013314031257,-0.00012118274372596716,0.030000000000001137,,0,1,B_India,0.10485137350883517,0.4737654366649608,-1.0453410853726575,0.04299174828449366,-0.12909851278034878,0.0496749567553342,India_10Y_B_India,2023-06_B_India
2023-06-07,7.0120000000000005,6.9899000000000004,0.02210000000000001,India,10Y,India_10Y,0.0393896707501619,0.4228186353252397,,13.94,82.50999999999999,81.72,4.412919498116252,2.6347624053323777,0,-0.03094999999999981,0.0647955211144348,0.0521700758782353,-0.0014336920018487298,-6.0596879278840277e-05,-0.010000000000005116,,0,1,B_India,0.7635869243698356,0.8317220866814242,-0.027407434601630924,-0.03992667054564527,-0.08868270133634643,0.6350921100995305,India_10Y_B_India,2023-06_B_India
2023-06-08,7.018,7.0029,0.015099999999999447,India,10Y,India_10Y,-0.0786928007077399,0.311748581136007,,13.65,82.5155,81.72,4.412986154481505,2.613739521630969,0,-0.007000000000000561,-0.1180824714579018,-0.11107005418923271,-0.021022883701408812,6.665636525315932e-05,0.0,,0,1,B_India,-1.3890221567293206,-1.7844775344026722,-0.4089967083439887,-0.019197065838103173,-0.003794201624814869,2.47867883347102,India_10Y_B_India,2023-06_B_India
2023-06-09,7.051,7.0139,0.03710000000000058,India,10Y,India_10Y,0.0442660149893244,0.3643834850520424,,13.83,82.445,81.69,4.412131404352931,2.626840145676667,0,0.02200000000000113,0.1229588156970643,0.05263490391603537,0.013100624045697895,-0.0008547501285738335,-0.030000000000001137,,0,1,B_India,1.448211872096611,0.8391717434285684,0.2557149723861859,-0.0813858799607,-0.6184489805508427,1.215298481561264,India_10Y_B_India,2023-06_B_India
2023-06-12,7.061999999999999,7.0139,0.04809999999999981,India,10Y,India_10Y,-0.0865381327948005,0.3754074367975462,,15.01,82.41499999999999,81.71,4.411767459183319,2.7087166456453704,0,0.010999999999999233,-0.1308041477841249,0.011023951745503802,0.08187649996870361,-0.0003639451696120233,0.01999999999999602,,0,1,B_India,-1.5387656857425238,0.1722857439105597,1.5954403141440916,0.022262143576951565,-0.29104124512944085,-0.26510739087219326,India_10Y_B_India,2023-06_B_India
2023-06-13,7.0600000000000005,7.011900000000001,0.04809999999999981,India,10Y,India_10Y,-0.0501105378777028,0.3760117049354571,,14.61,82.2399,81.71,4.4096405857528085,2.681706225762608,0,0.0,0.036427594917097704,0.0006042681379109238,-0.027010419882762537,-0.0021268734305106562,0.0,,0,1,B_India,0.4296754750729253,0.005292662645959084,-0.5256314127253935,-0.019197065838103173,-1.4670610449948365,0.0022741273368031955,India_10Y_B_India,2023-06_B_India
2023-06-14,7.039,7.0039,0.03509999999999991,India,10Y,India_10Y,-0.0776084056713687,0.3362104428502368,,13.88,81.96000000000001,81.73,4.406231323370699,2.6304489550786583,0,-0.0129999999999999,-0.0274978677936659,-0.03980126208522028,-0.051257270683949585,-0.003409262382109368,0.020000000000010232,,0,1,B_India,-0.32277444855703546,-0.6422744081213075,-0.9979499407008001,0.022262143576981024,-2.322521151715213,0.20730976790365138,India_10Y_B_India,2023-06_B_India
2023-06-15,7.045,7.0159,0.02909999999999968,India,10Y,India_10Y,-0.101578907377744,0.3729669321633033,,14.5,81.905,81.69,4.405560039056595,2.6741486494265287,0,-0.006000000000000227,-0.023970501706375297,0.036756489313066465,0.043699694347870466,-0.0006712843141043479,-0.04000000000000625,,0,1,B_India,-0.2812547437250855,0.5846932506061584,0.8517720835154621,-0.10211548466824209,-0.496062020627377,-0.16444775035702228,India_10Y_B_India,2023-06_B_India
2023-06-16,7.061999999999999,7.04485,0.01714999999999911,India,10Y,India_10Y,-0.1598134581343158,0.3918948994638058,,13.54,81.91499999999999,81.7,4.405682124272227,2.605648267484129,0,-0.011950000000000571,-0.0582345507565718,0.018927967300502502,-0.06850038194239971,0.00012208521563206176,0.010000000000005116,,0,1,B_India,-0.6845679149996751,0.2989609829677932,-1.3338385471877345,0.0015325388694389264,0.03318145244753988,-0.2046590967765156,India_10Y_B_India,2023-06_B_India
2023-06-19,7.061999999999999,7.04485,0.01714999999999911,India,10Y,India_10Y,-0.0863365779199861,0.3171725113158676,,14.19,81.91499999999999,81.7,4.405682124272227,2.6525374911719513,0,0.0,0.0734768802143297,-0.07472238814793819,0.046889223687822223,0.0,0.0,,0,1,B_India,0.8657729346811898,-1.201944611369447,0.9139027830909563,-0.019197065838103173,-0.04825954208331834,-1.0406111135095681,India_10Y_B_India,2023-06_B_India
2023-06-20,7.077999999999999,7.0968,-0.018800000000000594,India,10Y,India_10Y,0.007155311175933,0.3576969423325939,,13.88,82.005,81.71,4.406780221015072,2.6304489550786583,0,-0.035949999999999704,0.0934918890959191,0.040524431016726314,-0.022088536093292976,0.0010980967428455557,0.009999999999990905,,0,1,B_India,1.1013643761158267,0.6450808994845784,-0.4297551719150005,0.0015325388694094678,0.6842623309824665,0.710469122405069,India_10Y_B_India,2023-06_B_India
2023-06-21,7.101,7.053850000000001,0.04714999999999936,India,10Y,India_10Y,0.0974567485866379,0.4172817281257318,,13.2,81.94,81.71,4.405987272118725,2.580216829592325,0,0.06594999999999995,0.0903014374107049,0.05958478579313786,-0.05023212548633316,-0.0007929488963469566,0.0,,0,1,B_India,1.063810402705474,0.9505553739484653,-0.9779805403580741,-0.019197065838103173,-0.5772224176969244,1.0112106951539694,India_10Y_B_India,2023-06_B_India
2023-06-22,7.101,7.0868,0.014199999999999768,India,10Y,India_10Y,-0.018517293113732,0.2561538174486907,,12.91,81.96000000000001,81.71,4.406231323370699,2.558002204858551,0,-0.03294999999999959,-0.1159740417003699,-0.16112791067704108,-0.022214624733774002,0.00024405125197368704,0.0,,0,1,B_India,-1.3642043807953048,-2.586739485073499,-0.4322113259761911,-0.019197065838103173,0.11454294447770316,3.528841337513458,India_10Y_B_India,2023-06_B_India
2023-06-23,7.107,7.0768,0.030199999999999783,India,10Y,India_10Y,0.0257654440800887,0.2730606092243023,,13.44,81.985,81.73,4.406536303701832,2.5982353350950036,0,0.016000000000000014,0.0442827371938207,0.016906791775611607,0.040233130236452475,0.00030498033113257605,0.020000000000010232,,0,1,B_India,0.52213630297441,0.266568221211364,0.7842448622832037,0.022262143576981024,0.1551877086848949,0.1391849455137663,India_10Y_B_India,2023-06_B_India
2023-06-26,7.116,7.0778,0.03819999999999979,India,10Y,India_10Y,-0.0226899498140691,0.4092066525037811,,14.25,81.975,81.72,4.406414322730712,2.6567569067146595,0,0.008000000000000007,-0.0484553938941578,0.13614604327947877,0.05852157161965588,-0.00012198097111948414,-0.010000000000005116,,0,1,B_India,-0.5694600139809181,2.1775792236764837,1.1404960630641419,-0.03992667054564527,-0.12963099685266855,-1.240044295159367,India_10Y_B_India,2023-06_B_India
2023-06-27,7.107,7.0758,0.031200000000000117,India,10Y,India_10Y,-0.1238380006236981,0.2759051702853581,,13.74,82.01050000000001,81.71,4.406847287847196,2.620311286794203,0,-0.006999999999999673,-0.10114805080962899,-0.13330148221842297,-0.03644561992045636,0.0004329651164836079,-0.010000000000005116,,0,1,B_India,-1.1896915147101275,-2.1407738296953025,-0.7094251692630003,-0.03992667054564527,0.2405642069762173,2.546860460102005,India_10Y_B_India,2023-06_B_India
2023-06-28,7.106,7.0578,0.048199999999999577,India,10Y,India_10Y,-0.1251142080487866,0.3759583536740962,,13.43,82.03,81.72,4.407085034014658,2.5974910105351463,0,0.01699999999999946,-0.0012762074250884936,0.10005318338873809,-0.022820276259056804,0.00023774616746230492,0.010000000000005116,,0,1,B_India,-0.01412613370542201,1.5991300008599474,-0.4440091647649557,0.0015325388694389264,0.11033692861780064,-0.02258952420449923,India_10Y_B_India,2023-06_B_India
2023-06-29,7.106,7.0578,0.048199999999999577,India,10Y,India_10Y,-0.043017995684634,0.2599913984605134,1.0,13.54,82.10499999999999,81.7,4.407998915943801,2.605648267484129,0,0.0,0.0820962123641526,-0.1159669552135828,0.008157256948982727,0.000913881929142768,-0.01999999999999602,,0,1,B_India,0.9672288419652754,-1.8629586689073805,0.1594202457222077,-0.06065627525315791,0.5613757262646072,-1.8019073559564565,India_10Y_B_India,2023-06_B_India
2023-06-30,7.099,7.08875,0.010250000000000092,India,10Y,India_10Y,0.102830337630674,0.3119201160768879,0.0,13.59,82.096,81.69,4.407889294199609,2.6093342281630525,0,-0.037949999999999484,0.145848333315308,0.05192871761637452,0.003685960678923461,-0.00010962174419226756,-0.010000000000005116,-1.0,0,1,B_India,1.717638405021403,0.8278539116624218,0.07232126162185072,-0.03992667054564527,-0.12138636438530578,1.4219536724185717,India_10Y_B_India,2023-06_B_India
2023-07-03,7.099,7.12975,-0.03074999999999939,India,10Y,India_10Y,-0.0624345754929741,0.3428535142121602,,13.57,81.945,81.69,4.40604829051579,2.6078614738467776,0,-0.04099999999999948,-0.1652649131236481,0.030933398135272294,-0.0014727543162749157,-0.001841003683818343,0.0,,0,1,B_India,-1.9443943530746133,0.491368349881154,-0.028168352173993987,-0.019197065838103173,-1.276362143769385,-0.9554138447885067,India_10Y_B_India,2023-07_B_India
2023-07-04,7.132,7.13075,0.0012499999999997513,India,10Y,India_10Y,-0.0050136039679406,0.3900225335936957,,13.7,81.9735,81.72,4.406396024301632,2.617395832834079,0,0.03199999999999914,0.0574209715250335,0.047169019381535504,0.009534358987301594,0.0003477337858415197,0.030000000000001137,,0,1,B_India,0.6767830274554366,0.7515716842878548,0.18624561834250924,0.04299174828449366,0.18370781943786282,0.508650959842116,India_10Y_B_India,2023-07_B_India
2023-07-05,7.144,7.15075,-0.006750000000000256,India,10Y,India_10Y,-0.0686749911065795,0.364522153772785,,14.18,82.4034,81.72,4.41162669820009,2.6518325211039815,0,-0.008000000000000007,-0.0636613871386389,-0.02550037982091069,0.034436688269902316,0.005230673898457994,0.0,,0,1,B_India,-0.7484457885117448,-0.41307854344274086,0.6713325934040711,-0.019197065838103173,3.441035063750571,0.3091668961642852,India_10Y_B_India,2023-07_B_India
2023-07-06,7.141,7.1057500000000005,0.03524999999999956,India,10Y,India_10Y,-0.0344345981569982,0.3741826478088291,,15.44,82.76599999999999,81.68,4.416017349041119,2.73696154459663,0,0.041999999999999815,0.0342403929495813,0.009660494036044076,0.0851290234926485,0.004390650841028965,-0.03999999999999204,,0,1,B_India,0.4039304920312318,0.15043402435251702,1.6587981141170194,-0.10211548466821264,2.880669806813546,0.060764889474950505,India_10Y_B_India,2023-07_B_India
2023-07-07,7.154,7.1547,-0.000700000000000145,India,10Y,India_10Y,-0.0302645863088959,0.3842004967408891,,14.83,82.61500000000001,81.7,4.414191262102954,2.696652156149841,0,-0.035949999999999704,0.0041700118481023014,0.01001784893205998,-0.04030938844678911,-0.0018260869381645506,0.01999999999999602,,0,1,B_India,0.04997989075506926,0.1561612419378188,-0.7846897666228292,0.022262143576951565,-1.2664114335632455,0.007804921812228124,India_10Y_B_India,2023-07_B_India
2023-07-10,7.175,7.1547,0.020299999999999763,India,10Y,India_10Y,-0.0946815913488897,0.3513603945054926,,15.07,82.525,81.72,4.413101277739257,2.712706012638404,0,0.020999999999999908,-0.0644170050399938,-0.03284010223539646,0.016053856488563056,-0.0010899843636975604,0.01999999999999602,,0,1,B_India,-0.7573399694540156,-0.5307100289831148,0.31324270708544827,0.022262143576951565,-0.7753697834261002,0.4019279171390119,India_10Y_B_India,2023-07_B_India
2023-07-11,7.178,7.1517,0.02629999999999999,India,10Y,India_10Y,3.837189973411829e-05,0.3345787853055121,,14.84,82.39500000000001,81.73,4.411524755462693,2.6973262377392344,0,0.006000000000000227,0.09471996324862382,-0.016781609199980507,-0.01537977489916953,-0.0015765222765633524,0.010000000000005116,,0,1,B_India,1.115819716182673,-0.2733454742190813,-0.2990713054727741,0.0015325388694389264,-1.0999310441456343,-0.30500426946295345,India_10Y_B_India,2023-07_B_India
2023-07-12,7.118,7.10175,0.01625000000000032,India,10Y,India_10Y,-0.083039627357778,0.3598484365133153,,13.54,81.985,81.72,4.406536303701832,2.605648267484129,0,-0.01004999999999967,-0.08307799925751212,0.025269651207803168,-0.09167797025510538,-0.004988451760861601,-0.010000000000005116,,0,1,B_India,-0.9769936579593713,0.40059721070455084,-1.7853282884180137,-0.03992667054564527,-3.3759718328014037,-0.39138093425456016,India_10Y_B_India,2023-07_B_India
2023-07-13,7.122,7.07675,0.045250000000000234,India,10Y,India_10Y,-0.0590065711746473,0.4429366683909428,,13.61,82.05000000000001,81.75,4.4073288175361,2.6108048166633746,0,0.028999999999999915,0.02403305618313071,0.08308823187762754,0.005156549179245573,0.0007925138342681493,0.030000000000001137,,0,1,B_India,0.28378259720672067,1.3272379134379793,0.10096771148146283,0.04299174828449366,0.48041311093292155,0.37664702218665846,India_10Y_B_India,2023-07_B_India
2023-07-14,7.0969999999999995,7.0817499999999995,0.015249999999999986,India,10Y,India_10Y,-0.0554352007500701,0.3575034364739853,,13.34,82.077,81.69,4.4076578310469,2.590767040487478,0,-0.03000000000000025,0.003571370424577197,-0.08543323191695751,-0.02003777617589675,0.0003290135108002801,-0.060000000000002274,,0,1,B_India,0.04293343892958486,-1.37360402746044,-0.38980722513388155,-0.14357469408329684,0.17121983873228286,-0.058973544626404605,India_10Y_B_India,2023-07_B_India
2023-07-17,7.032,7.1647,-0.13269999999999982,India,10Y,India_10Y,-0.125050275712157,0.3476885872204957,,13.48,82.05000000000001,81.73,4.4073288175361,2.601207105484161,0,-0.1479499999999998,-0.06961507496208688,-0.009814849253489577,0.010440064996683152,-0.0003290135108002801,0.04000000000000625,,0,1,B_India,-0.8185250927217048,-0.1616913440449608,0.20388839317694812,0.06372135299203577,-0.26773892289891954,0.1323484223766986,India_10Y_B_India,2023-07_B_India
2023-07-18,7.0969999999999995,7.0827,0.014299999999999535,India,10Y,India_10Y,0.0722903351066236,0.3973698104119395,,13.3,82.065,81.73,4.407511616183899,2.5877640352277083,0,0.14699999999999935,0.19734061081878057,0.049681223191443746,-0.01344307025645275,0.00018279864779913169,0.0,,0,1,B_India,2.323740553242488,0.7918340061375835,-0.2613451078122374,-0.019197065838103173,0.07368236217251269,1.840016791498364,India_10Y_B_India,2023-07_B_India
2023-07-19,7.074,7.05175,0.02224999999999966,India,10Y,India_10Y,-0.1474395361455694,0.3847983565207044,,13.76,82.055,81.72,4.407389754131591,2.6217658325051976,0,0.007950000000000124,-0.219729871252193,-0.012571453891235096,0.03400179727748931,-0.00012186205230779734,-0.010000000000005116,,0,1,B_India,-2.5854871484409916,-0.20587060318772063,0.6628610984849777,-0.03992667054564527,-0.12955166811296767,0.5322757987836467,India_10Y_B_India,2023-07_B_India
2023-07-20,7.077,7.1447,-0.06770000000000032,India,10Y,India_10Y,-0.063987217792801,0.4354596397822222,,13.99,82.08,81.69,4.407694381422459,2.63834278867739,0,-0.08994999999999997,0.0834523183527684,0.05066128326151781,0.016576956172192236,0.0003046272908679981,-0.030000000000001137,,0,1,B_India,0.9831912113294986,0.8075411290301449,0.3234324704729493,-0.0813858799607,0.1549522014606351,0.793967340849539,India_10Y_B_India,2023-07_B_India
