date,ytm_green,ytm_conv,greenium,country,tenor,pair_id,sentiment,signaling_noise,sentiment_climatebert,vix,fx,cds,log_fx,log_vix,post,greenium_fd,sentiment_fd,signaling_noise_fd,log_vix_fd,log_fx_fd,cds_fd,sentiment_climatebert_fd,post_stack,treated_unit,stack_id,sentiment_fd_z,signaling_noise_fd_z,log_vix_fd_z,cds_fd_z,log_fx_fd_z,sent_x_noise_stack,pair_stack,month_stack
2023-01-30,7.385,7.30615,0.07885000000000009,India,10Y,India_10Y,-0.0940426224246385,0.2871747499843916,,19.94,81.525,80.5,4.400909721675383,2.9927277645336923,0,0.11399999999999988,-0.0914200469980028,-0.031091655505673,0.07441663794828601,0.00012266928376547526,0.0,,0,0,A_Indo,-0.8900742963109857,-0.46266637074110917,1.3942389404669748,0.02422351434052551,0.044199389498179024,0.41180744436415034,India_10Y_A_Indo,2023-01_A_Indo
2023-01-31,7.324,7.3241499999999995,-0.0001499999999996504,India,10Y,India_10Y,0.0102998227588578,0.3326536354173707,,19.4,81.7685,80.54,4.403892083869639,2.9652730660692823,0,-0.07899999999999974,0.1043424451834963,0.04547888543297912,-0.027454698464409955,0.002982362194256183,0.04000000000000625,,0,0,A_Indo,1.0303082370664836,0.6636378394282302,-0.4580324815538324,0.03410402459608341,0.872659550513214,0.6837515323919099,India_10Y_A_Indo,2023-01_A_Indo
2023-02-01,7.268,7.2522,0.015799999999999592,India,10Y,India_10Y,-0.0933279484653523,0.3636593628838367,,17.87,81.7575,80.52,4.403757548688486,2.8831233291713367,0,0.015949999999999243,-0.1036277712242101,0.031005727466466015,-0.08214973689794558,-0.00013453518115280616,-0.020000000000010232,,0,0,A_Indo,-1.0098291079454949,0.45074684306985213,-1.452522788487135,0.019283259212744805,-0.030313384806465234,-0.45517728244647676,India_10Y_A_Indo,2023-02_A_Indo
2023-02-02,7.2,7.2102,-0.010200000000000209,India,10Y,India_10Y,-0.0499183937473215,0.2878899253908121,,18.73,82.04400000000001,80.51,4.4072556887196574,2.930126516455997,0,-0.0259999999999998,0.043409554718030804,-0.07576943749302462,0.04700318728466035,0.003498140031171104,-0.009999999999990905,,0,0,A_Indo,0.43257137106053933,-1.119848275642352,0.8957949911552142,0.021753386776638666,1.0220816749136972,-0.484414303974393,India_10Y_A_Indo,2023-02_A_Indo
2023-02-03,7.197,7.1982,-0.0011999999999998678,India,10Y,India_10Y,-0.0862419084831025,0.2890508915300032,,18.33,82.23349999999999,80.52,4.409562761618289,2.9085390618516134,0,0.009000000000000341,-0.03632351473578099,0.0011609661391910886,-0.021587454604383716,0.0023070728986311906,0.009999999999990905,,0,0,A_Indo,-0.3495906876943682,0.011749287060153815,-0.35135155921934114,0.02669364190441235,0.677026559106031,-0.004107441343277713,India_10Y_A_Indo,2023-02_A_Indo
2023-02-06,7.239,7.25315,-0.014149999999999885,India,10Y,India_10Y,-0.0255731479613585,0.3608861136967463,,19.43,82.75,80.5,4.415824014257172,2.9668182633893485,0,-0.012950000000000017,0.060668760521744,0.0718352221667431,0.05827920153773514,0.006261252638883441,-0.01999999999999602,,0,0,A_Indo,0.6018799908889408,1.0513228768326652,1.1008206606983766,0.019283259212748313,1.8225622815866822,0.6327702035293796,India_10Y_A_Indo,2023-02_A_Indo
2023-02-07,7.268,7.25315,0.01485000000000003,India,10Y,India_10Y,-0.1722738098281863,0.3468831243284415,,18.66,82.87,80.54,4.417273114860951,2.926382195419198,0,0.028999999999999915,-0.1467006618668278,-0.014002989368304797,-0.040436067970150535,0.0014491006037786747,0.04000000000000625,,0,0,A_Indo,-1.4323637106183662,-0.21130290405074528,-0.6940657034678523,0.03410402459608341,0.4284698476729892,0.30266261171056213,India_10Y_A_Indo,2023-02_A_Indo
2023-02-08,7.2490000000000006,7.28315,-0.03414999999999946,India,10Y,India_10Y,-0.0607637519617921,0.2926859318717819,,19.63,82.655,80.53,4.414675318504975,2.9770590082883697,0,-0.04899999999999949,0.1115100578663942,-0.054197192456659604,0.050676812869171695,-0.002597796355975568,-0.010000000000005116,,0,0,A_Indo,1.1006207777828652,-0.8025342001582948,0.962590538607626,0.021753386776635155,-0.7439262842997798,-0.883285815575572,India_10Y_A_Indo,2023-02_A_Indo
2023-02-09,7.244,7.3231,-0.07910000000000039,India,10Y,India_10Y,-0.0395464626355019,0.323450679620648,,20.71,82.53999999999999,80.53,4.413283024324436,3.030616675407493,0,-0.044950000000000934,0.021217289326290203,0.030764747748866117,0.05355766711912313,-0.001392294180539544,0.0,,0,0,A_Indo,0.21487063401197606,0.447202183894522,1.0149715535829749,0.02422351434052551,-0.3946893006006,0.09609061678495626,India_10Y_A_Indo,2023-02_A_Indo
2023-02-10,7.246,7.36405,-0.11804999999999932,India,10Y,India_10Y,-0.00324047857429,0.3433657442165603,,20.53,82.52000000000001,80.51,4.4130406882030515,3.0218872310308424,0,-0.03894999999999893,0.036305984061211896,0.019915064595912302,-0.008729444376650353,-0.00024233612138413463,-0.01999999999999602,,0,0,A_Indo,0.3628870670758919,0.28761020943053245,-0.11756131234953013,0.019283259212748313,-0.06154358577454528,0.10437002536132894,India_10Y_A_Indo,2023-02_A_Indo
2023-02-13,7.304,7.3341,-0.030100000000000016,India,10Y,India_10Y,-0.0270219574388755,0.3557526447386475,,20.34,82.59700000000001,80.51,4.413973360254769,3.012589390620414,0,0.0879499999999993,-0.023781478864585502,0.012386900522087185,-0.00929784041042847,0.0009326720517170983,0.0,,0,0,A_Indo,-0.22655635996570977,0.1768756790582301,-0.12789615006572574,0.02422351434052551,0.2788592094732813,-0.04007231001389573,India_10Y_A_Indo,2023-02_A_Indo
2023-02-14,7.297000000000001,7.3450500000000005,-0.048049999999999926,India,10Y,India_10Y,-0.1218850495132389,0.4007275520692244,,18.91,82.91499999999999,80.52,4.417815986666062,2.9396908826703663,0,-0.01794999999999991,-0.0948630920743634,0.04497490733057691,-0.07289850795004771,0.003842626411293182,0.009999999999990905,,0,0,A_Indo,-0.9238497328238391,0.6562246404144795,-1.284312695224559,0.02669364190441235,1.1218802375133614,-0.6062529587193367,India_10Y_A_Indo,2023-02_A_Indo
2023-02-15,7.268,7.3251,-0.05710000000000015,India,10Y,India_10Y,-0.1200232291210994,0.3241130922873043,,18.23,82.765,80.53,4.416005266712129,2.9030685886905716,0,-0.009050000000000225,0.0018618203921395016,-0.07661445978192011,-0.03662229397979466,-0.0018107199539327823,0.010000000000005116,,0,0,A_Indo,0.024998181673090057,-1.132278018856945,-0.624721913338659,0.026693641904415862,-0.515908289648875,-0.0283048916198324,India_10Y_A_Indo,2023-02_A_Indo
2023-02-16,7.297000000000001,7.3121,-0.015099999999999447,India,10Y,India_10Y,-0.0914361213793572,0.3781678294058891,,20.17,82.715,80.53,4.415400964058979,3.0041963519661206,0,0.0420000000000007,0.02858710774174221,0.05405473711858483,0.10112776327554895,-0.000604302653149702,0.0,,0,0,A_Indo,0.28716676388590495,0.7897831916861472,1.8799128879772897,0.02422351434052551,-0.1664061918566434,0.22679948332799224,India_10Y_A_Indo,2023-02_A_Indo
2023-02-17,7.332,7.34605,-0.014050000000000118,India,10Y,India_10Y,-0.0459992285941111,0.3882494897604657,,20.02,82.765,80.5,4.416005266712129,2.9967317738870745,0,0.0010499999999993292,0.0454368927852461,0.010081660354576583,-0.0074645780790461025,0.000604302653149702,-0.030000000000001137,,0,0,A_Indo,0.4524590654301119,0.14296705474540347,-0.0945629324496309,0.016813131648857962,0.18372977658502243,0.0646867399774009,India_10Y_A_Indo,2023-02_A_Indo
2023-02-20,7.316,7.34705,-0.031050000000000466,India,10Y,India_10Y,-0.0736446457610644,0.3417633170109002,,21.23,82.7205,80.5,4.415467455229279,3.055415275715165,0,-0.017000000000000348,-0.027645417166953304,-0.04648617274956551,0.058683501828090456,-0.0005378114828502589,0.0,,0,0,A_Indo,-0.26446065686767056,-0.6891099791154116,1.1081718342483737,0.02422351434052551,-0.14714353415998102,0.1822424777309285,India_10Y_A_Indo,2023-02_A_Indo
2023-02-21,7.302,7.36305,-0.061050000000000715,India,10Y,India_10Y,-0.0732514649707599,0.3798416367969712,,22.87,82.84899999999999,80.48,4.4170196737936935,3.12982600803469,0,-0.03000000000000025,0.0003931807903044954,0.03807831978607101,0.07441073231952489,0.0015522185644147868,-0.01999999999999602,,0,0,A_Indo,0.010591183643173633,0.5547802011829241,1.3941315616127408,0.019283259212748313,0.45834337778482076,0.005875778992325164,India_10Y_A_Indo,2023-02_A_Indo
2023-02-22,7.3149999999999995,7.417,-0.10200000000000031,India,10Y,India_10Y,-0.0977213704081638,0.3176274957346467,,22.29,82.83500000000001,80.52,4.416850677390501,3.1041381473977774,0,-0.0409499999999996,-0.02446990543740389,-0.06221414106232448,-0.02568786063691242,-0.0001689964031923452,0.03999999999999204,,0,0,A_Indo,-0.2333096575520913,-0.9204584417345163,-0.42590702477214293,0.0341040245960799,-0.04029688669050229,0.21475184383201157,India_10Y_A_Indo,2023-02_A_Indo
2023-02-23,7.332,7.398,-0.06599999999999984,India,10Y,India_10Y,-0.057169542447825,0.3602732396261012,,21.14,82.6175,80.51,4.4142215224936185,3.051166980442092,0,0.036000000000000476,0.04055182796033879,0.04264574389145448,-0.0529711669556856,-0.002629154896882646,-0.009999999999990905,,0,0,A_Indo,0.40453776518700413,0.6219641199127647,-0.9219846298383418,0.021753386776638666,-0.7530109317294986,0.2516079750960117,India_10Y_A_Indo,2023-02_A_Indo
2023-02-24,7.329,7.3870000000000005,-0.05800000000000072,India,10Y,India_10Y,-0.1554287232620571,0.3051491714633102,,21.67,82.9254,80.5,4.417941408457298,3.075928815548268,0,0.007999999999999119,-0.09825918081423209,-0.05512406816279097,0.024761835106176022,0.003719885963679559,-0.010000000000005116,,0,0,A_Indo,-0.9571645390728172,-0.8161679553508544,0.4913925117334122,0.021753386776635155,1.086322024035261,0.7812070247894042,India_10Y_A_Indo,2023-02_A_Indo
2023-02-27,7.3420000000000005,7.3870000000000005,-0.04499999999999993,India,10Y,India_10Y,-0.176578477908726,0.3760079908643005,,20.95,82.652,80.49,4.414639022401358,3.0421386463681466,0,0.013000000000000789,-0.021149754646668906,0.07085881940099026,-0.03379016918012123,-0.003302386055939799,-0.010000000000005116,,0,0,A_Indo,-0.2007397841526688,1.0369606099293989,-0.5732269196067645,0.021753386776635155,-0.9480476758451881,-0.20815924901204733,India_10Y_A_Indo,2023-02_A_Indo
2023-02-28,7.368,7.469950000000001,-0.10195000000000043,India,10Y,India_10Y,-0.0667012950752171,0.4005510742747089,,20.7,82.64500000000001,80.5,4.414554326369317,3.0301337002713233,0,-0.0569500000000005,0.10987718283350889,0.024543083410408395,-0.012004946096823232,-8.469603204108722e-05,0.010000000000005116,,0,0,A_Indo,1.0846026700371083,0.35568543799246904,-0.1771179888662435,0.026693641904415862,-0.015874859135937232,0.38577737573995025,India_10Y_A_Indo,2023-02_A_Indo
2023-03-01,7.368,7.450950000000001,-0.0829500000000003,India,10Y,India_10Y,-0.0466175723093524,0.3399223654900353,,20.58,82.435,80.5,4.412010104013142,3.0243197304059035,0,0.019000000000000128,0.020083722765864703,-0.06062870878467358,-0.005813969865419821,-0.002544222356175574,0.0,,0,0,A_Indo,0.20375062119029808,-0.8971377360510179,-0.06455081588460523,0.02422351434052551,-0.7284057630795813,-0.18279237101365256,India_10Y_A_Indo,2023-03_A_Indo
2023-03-02,7.383,7.42695,-0.04394999999999971,India,10Y,India_10Y,-0.062713508603717,0.3529212926602869,,19.59,82.35499999999999,80.51,4.411039171234639,2.9750192319564492,0,0.03900000000000059,-0.016095936294364593,0.012998927170251584,-0.04930049844945428,-0.0009709327785030197,0.010000000000005116,,0,0,A_Indo,-0.15116305276517925,0.18587820381661826,-0.8552428493412252,0.026693641904415862,-0.2726198526203274,-0.02809791673142821,India_10Y_A_Indo,2023-03_A_Indo
2023-03-03,7.354,7.42795,-0.07394999999999996,India,10Y,India_10Y,-0.0845054218055602,0.3014013588956482,,18.49,81.71000000000001,80.52,4.403176393396616,2.9172300453990334,0,-0.03000000000000025,-0.021791913201843205,-0.0515199337646387,-0.05778918655741583,-0.007862777838022694,0.009999999999990905,,0,0,A_Indo,-0.20703920371600526,-0.7631534187302058,-1.0095880748630286,0.02669364190441235,-2.2692045372047307,0.15800267612704894,India_10Y_A_Indo,2023-03_A_Indo
2023-03-06,7.354,7.39595,-0.04194999999999993,India,10Y,India_10Y,-0.0245152423416795,0.2949740603265699,,18.61,81.815,80.51,4.404460600880859,2.9236990706541595,0,0.03200000000000003,0.0599901794638807,-0.006427298569078255,0.0064690252551260485,0.0012842074842431828,-0.009999999999990905,,0,0,A_Indo,0.5952232754145931,-0.09986928561847903,0.15878424223653945,0.021753386776638666,0.38069990011690563,-0.0594445232991466,India_10Y_A_Indo,2023-03_A_Indo
