date,ytm_green,ytm_conv,greenium,country,tenor,pair_id,sentiment,signaling_noise,vix,fx,cds,log_fx,log_vix,post,greenium_fd,sentiment_fd,signaling_noise_fd,log_vix_fd,log_fx_fd,cds_fd,post_stack,treated_unit,stack_id,sentiment_fd_z,signaling_noise_fd_z,log_vix_fd_z,cds_fd_z,log_fx_fd_z,sent_x_noise_stack,pair_stack,month_stack
2022-03-21,0.6671130000000001,0.6847,-0.017586999999999908,Denmark,10Y,Denmark_10Y,-0.0462476076610633,0.2756350794595188,23.53,0.14807575555654273,13.06,-1.9100312743060903,3.158276202739271,1,0.010012000000000243,-0.006424337797820701,-0.04587001922445988,-0.014346237611467583,-0.00289165403796221,-0.03999999999999915,1,1,B_Denmark,-0.04827779372177628,-0.6642907062775926,-0.20832708678146183,-0.19052838229079733,-0.34851502851752764,0.032070489688962686,Denmark_10Y_B_Denmark,2022-03_B_Denmark
2022-03-22,0.7138690000000001,0.748041,-0.03417199999999987,Denmark,10Y,Denmark_10Y,-0.0514360644435413,0.2799020183436008,22.94,0.14826456328672885,13.09,-1.9087570112799108,3.1328821117012247,1,-0.01658499999999996,-0.005188456782478,0.004266938884081972,-0.02539409103804635,0.0012742630261795007,0.02999999999999936,1,1,B_Denmark,-0.03634027652031694,0.0707874864877575,-0.3522628555132395,-0.05665523216798221,0.36730855315082866,-0.0025724368331433065,Denmark_10Y_B_Denmark,2022-03_B_Denmark
2022-03-23,0.7048570000000001,0.728838,-0.02398099999999992,Denmark,10Y,Denmark_10Y,-0.045598861576041,0.2835954901533808,23.57,0.14796839395105205,13.13,-1.91075658240879,3.1599747169480397,1,0.01019099999999995,0.0058372028675003,0.0036934718097800245,0.027092605246815005,-0.001999571128879163,0.040000000000000924,1,1,B_Denmark,0.07015784109382502,0.06237965409242736,0.33155441524977025,-0.037530496436148086,-0.1952296958301577,0.00437642185930429,Denmark_10Y_B_Denmark,2022-03_B_Denmark
2022-03-24,0.7222040000000001,0.7538549999999999,-0.031650999999999874,Denmark,10Y,Denmark_10Y,0.0897965577020303,0.2974018528966802,21.67,0.147815290013599,13.09,-1.91179182511775,3.075928815548268,1,-0.007669999999999955,0.1353954192780713,0.013806362743299383,-0.08404590139977186,-0.001035242708959938,-0.040000000000000924,1,1,B_Denmark,1.3215755890739744,0.21064883258847997,-1.1164016511652108,-0.1905283822908007,-0.02953052015696555,0.27838835501586545,Denmark_10Y_B_Denmark,2022-03_B_Denmark
2022-03-25,0.7740469999999999,0.796713,-0.022666000000000075,Denmark,10Y,Denmark_10Y,0.0451767020397579,0.3096365874967772,20.81,0.14761890702961233,14.05,-1.9131212786128213,3.035433640405543,1,0.008984999999999799,-0.0446198556622724,0.012234734600096997,-0.040495175142724715,-0.0013294534950714088,0.9600000000000009,1,1,B_Denmark,-0.41721270401255806,0.1876065576123372,-0.5490057036814571,1.7219451908923165,-0.08008433950506277,-0.07827183919193095,Denmark_10Y_B_Denmark,2022-03_B_Denmark
2022-03-28,0.803312,0.827867,-0.024554999999999993,Denmark,10Y,Denmark_10Y,0.078433305572837,0.3027004946206454,19.63,0.1477170332511042,14.09,-1.9124567727960937,2.9770590082883697,1,-0.0018889999999999185,0.0332566035330791,-0.006936092876131783,-0.05837463211717342,0.0006645058167276119,0.03999999999999915,1,1,B_Denmark,0.3350049930733295,-0.0934646869680495,-0.7819462836073949,-0.037530496436151486,0.2625348423693637,-0.03131113681033233,Denmark_10Y_B_Denmark,2022-03_B_Denmark
2022-03-29,0.889634,0.91716,-0.02752599999999994,Denmark,10Y,Denmark_10Y,-0.0427201256518906,0.3701669429573215,18.9,0.1490690636972109,14.11,-1.9033455656800728,2.9391619220655967,1,-0.002970999999999946,-0.1211534312247276,0.06746644833667609,-0.03789708622277299,0.00911120711602087,0.019999999999999574,1,1,B_Denmark,-1.15645933327861,0.9973810203733865,-0.5151567819509151,-0.07577996789981294,1.7139194677108107,-1.1534305898457462,Denmark_10Y_B_Denmark,2022-03_B_Denmark
2022-03-30,0.8926909999999999,0.919488,-0.02679700000000007,Denmark,10Y,Denmark_10Y,0.005955623396268,0.2676039247593461,19.33,0.15004201176329374,14.11,-1.8968399456785623,2.9616582932202395,1,0.0007289999999998686,0.0486757490481586,-0.10256301819797542,0.02249637115464287,0.006505620001510559,0.0,1,1,B_Denmark,0.4839402971462915,-1.4954896620993594,0.2716728743038682,-0.1140294393634744,1.2662051536857053,-0.723727711455571,Denmark_10Y_B_Denmark,2022-03_B_Denmark
2022-03-31,0.774032,0.814531,-0.04049899999999995,Denmark,10Y,Denmark_10Y,-0.1260651444844522,0.2940229577363656,20.56,0.14878295542462655,14.1,-1.9052667100216498,3.0233474405869645,1,-0.013701999999999881,-0.1320207678807202,0.02641903297701953,0.06168914736672493,-0.008426764343087534,-0.009999999999999787,1,1,B_Denmark,-1.2614281908421257,0.39556828504662134,0.7822917388922542,-0.13315417509530514,-1.2996051300581226,-0.4989809861608818,Denmark_10Y_B_Denmark,2022-03_B_Denmark
2022-04-01,0.803571,0.826008,-0.02243699999999993,Denmark,10Y,Denmark_10Y,-0.1225566111899184,0.2660225135962303,19.63,0.14852882201791257,14.06,-1.9069762519092455,2.9770590082883697,1,0.018062000000000022,0.0035085332945337944,-0.028000444140135305,-0.046288432298594806,-0.0017095418875956447,-0.03999999999999915,1,1,B_Denmark,0.04766495323593174,-0.40229764858085665,-0.6244825307169202,-0.19052838229079733,-0.14539438536007349,-0.019175498606531834,Denmark_10Y_B_Denmark,2022-04_B_Denmark
