date,country,tenor,pair_id,greenium,ytm_green,ytm_conv,sentiment,signaling_noise,vix,cds,fx,post
2022-01-14,Denmark,10Y,Denmark_10Y,-0.13244,0.005993999999999999,0.138434,0.092676622571135,0.362156699846498,19.19,9.08,0.1534071733194244,0
2022-01-17,Denmark,10Y,Denmark_10Y,-0.07278,0.07832499999999999,0.151105,-0.0518955499935644,0.2848210400421025,19.19,9.08,0.15329664433645548,0
2022-01-27,Denmark,10Y,Denmark_10Y,-0.05448600000000001,0.071105,0.125591,-0.1790798452217201,0.2894746771842642,30.49,9.1,0.1497454327643007,1
2022-03-01,Denmark,10Y,Denmark_10Y,-0.021610000000000018,0.229993,0.251603,-0.0683283401628424,0.2519284732331338,33.32,10.18,0.1495684948922359,1
2022-03-02,Denmark,10Y,Denmark_10Y,-0.02998200000000001,0.278785,0.308767,-0.1596514640049718,0.2496090496048691,30.74,10.05,0.1495036478890085,1
2022-03-03,Denmark,10Y,Denmark_10Y,-0.046626,0.27993,0.326556,-0.1006884797350643,0.2967085991104991,30.48,11.1,0.14875197096361528,1
2022-03-04,Denmark,10Y,Denmark_10Y,-0.04363,0.159868,0.203498,-0.2024925285043354,0.289381818642853,31.98,12.12,0.14697668949704576,1
2022-03-07,Denmark,10Y,Denmark_10Y,-0.03667500000000001,0.243114,0.279789,-0.0595876242277008,0.1990352019508209,36.45,15.07,0.14584275234442223,1
2022-03-08,Denmark,10Y,Denmark_10Y,-0.01871499999999998,0.361466,0.380181,-0.1161507541245582,0.2788367516155445,35.13,15.06,0.14641074069193716,1
2022-03-09,Denmark,10Y,Denmark_10Y,-0.042091000000000045,0.439405,0.48149600000000004,-0.1453840032727598,0.2283359269956481,32.45,15.06,0.14883388649927817,1
2022-03-10,Denmark,10Y,Denmark_10Y,-0.03758700000000004,0.495,0.532587,-0.0991276886518239,0.3662198587696995,30.23,15.07,0.14767340549640415,1
2022-03-11,Denmark,10Y,Denmark_10Y,-0.02264900000000003,0.5145839999999999,0.537233,-0.0728353056228541,0.2356964531142299,30.75,15.07,0.1466942451847614,1
2022-03-14,Denmark,10Y,Denmark_10Y,-0.03968800000000006,0.601532,0.64122,-0.0863298820822942,0.2802921925462991,31.77,15.05,0.14707396349624227,1
2022-03-15,Denmark,10Y,Denmark_10Y,-0.02420700000000009,0.5630299999999999,0.587237,-0.1999992121315479,0.2575972422483407,29.83,15.05,0.14728191230834942,1
2022-03-16,Denmark,10Y,Denmark_10Y,-0.037000000000000144,0.6251279999999999,0.662128,-0.075941632592539,0.2979844503862217,26.67,13.08,0.14830634157916592,1
2022-03-17,Denmark,10Y,Denmark_10Y,-0.030668999999999946,0.6087020000000001,0.639371,-0.0028907611255143,0.3853894638144539,25.67,13.09,0.14903795996840397,1
2022-03-18,Denmark,10Y,Denmark_10Y,-0.02759900000000015,0.5794919999999999,0.607091,-0.0398232698632426,0.3215050986839787,23.87,13.1,0.14850455908996407,1
2022-03-21,Denmark,10Y,Denmark_10Y,-0.017586999999999908,0.6671130000000001,0.6847,-0.0462476076610633,0.2756350794595188,23.53,13.06,0.14807575555654273,1
2022-03-22,Denmark,10Y,Denmark_10Y,-0.03417199999999987,0.7138690000000001,0.748041,-0.0514360644435413,0.2799020183436008,22.94,13.09,0.14826456328672885,1
2022-03-23,Denmark,10Y,Denmark_10Y,-0.02398099999999992,0.7048570000000001,0.728838,-0.045598861576041,0.2835954901533808,23.57,13.13,0.14796839395105205,1
2022-03-24,Denmark,10Y,Denmark_10Y,-0.031650999999999874,0.7222040000000001,0.7538549999999999,0.0897965577020303,0.2974018528966802,21.67,13.09,0.147815290013599,1
2022-03-25,Denmark,10Y,Denmark_10Y,-0.022666000000000075,0.7740469999999999,0.796713,0.0451767020397579,0.3096365874967772,20.81,14.05,0.14761890702961233,1
2022-03-28,Denmark,10Y,Denmark_10Y,-0.024554999999999993,0.803312,0.827867,0.078433305572837,0.3027004946206454,19.63,14.09,0.1477170332511042,1
2022-03-29,Denmark,10Y,Denmark_10Y,-0.02752599999999994,0.889634,0.91716,-0.0427201256518906,0.3701669429573215,18.9,14.11,0.1490690636972109,1
2022-03-30,Denmark,10Y,Denmark_10Y,-0.02679700000000007,0.8926909999999999,0.919488,0.005955623396268,0.2676039247593461,19.33,14.11,0.15004201176329374,1
2022-03-31,Denmark,10Y,Denmark_10Y,-0.04049899999999995,0.774032,0.814531,-0.1260651444844522,0.2940229577363656,20.56,14.1,0.14878295542462655,1
2022-04-01,Denmark,10Y,Denmark_10Y,-0.02243699999999993,0.803571,0.826008,-0.1225566111899184,0.2660225135962303,19.63,14.06,0.14852882201791257,1
2022-04-04,Denmark,10Y,Denmark_10Y,-0.029357000000000077,0.7584409999999999,0.787798,-0.073889816167626,0.3130907380998161,18.57,14.03,0.14752961657052654,1
2022-04-05,Denmark,10Y,Denmark_10Y,-0.029064999999999896,0.8486020000000001,0.877667,-0.0988349897261666,0.2756898361951661,21.03,13.99,0.1466404669032466,1
2022-04-06,Denmark,10Y,Denmark_10Y,-0.030855999999999995,0.887853,0.918709,-0.1247691446960608,0.3219369534505624,22.1,14.02,0.14651155976206523,1
2022-04-07,Denmark,10Y,Denmark_10Y,-0.01861299999999999,0.930704,0.949317,-0.0821337822240701,0.2479963057036891,21.55,14.02,0.14630363857149128,1
2022-04-08,Denmark,10Y,Denmark_10Y,-0.019585000000000075,0.953444,0.973029,-0.1104544224699104,0.266712456024144,21.16,13.99,0.14626084158488248,1
2022-04-11,Denmark,10Y,Denmark_10Y,-0.02585499999999996,1.05186,1.077715,-0.1559572722175501,0.1777382769295764,24.37,14.02,0.14635074419353422,1
2022-04-12,Denmark,10Y,Denmark_10Y,-0.029730000000000256,1.0392109999999999,1.0689410000000001,-0.1118393813502199,0.2987453039418367,24.26,14.06,0.14561127613722405,1
2022-04-13,Denmark,10Y,Denmark_10Y,-0.027612000000000192,1.032049,1.0596610000000002,0.0168469904796224,0.4021887057933967,21.82,14.04,0.14646220542788932,1
2022-04-14,Denmark,10Y,Denmark_10Y,-0.02046099999999984,1.020516,1.0409769999999998,-0.127801959060202,0.2328854429482979,22.7,14.0,0.1455731213788686,1
2022-04-15,Denmark,10Y,Denmark_10Y,-0.02046099999999984,1.020516,1.0409769999999998,-0.215694564530758,0.3120642645749804,22.7,14.02,0.1453657402023491,1
2022-04-18,Denmark,10Y,Denmark_10Y,-0.02046099999999984,1.020516,1.0409769999999998,-0.0732877530095046,0.4775626929359497,22.17,14.02,0.14496325181566475,1
2022-04-19,Denmark,10Y,Denmark_10Y,-0.029511999999999983,1.157575,1.187087,-0.1749738904942762,0.3271492712636745,21.37,13.99,0.14502001276176113,1
2022-04-20,Denmark,10Y,Denmark_10Y,-0.02798299999999987,1.1426340000000001,1.170617,-0.10509830126365,0.2807316509904003,20.32,14.03,0.1458895616018674,1
2022-04-21,Denmark,10Y,Denmark_10Y,-0.018629999999999924,1.217524,1.236154,-0.1949785422794778,0.320254735241779,22.68,12.99,0.1456346027816209,1
2022-04-22,Denmark,10Y,Denmark_10Y,-0.02555799999999997,1.265369,1.290927,0.0742177517460558,0.3839775799141776,28.21,13.01,0.14517791553548876,1
2022-04-25,Denmark,10Y,Denmark_10Y,-0.03527899999999984,1.130288,1.1655669999999998,0.0154860159532855,0.358461776115916,27.02,13.04,0.14403618188889047,1
2022-04-26,Denmark,10Y,Denmark_10Y,-0.030140000000000056,1.072846,1.102986,-0.0484681482197716,0.3201460145007261,33.52,13.04,0.1429796968830426,1
2022-04-27,Denmark,10Y,Denmark_10Y,-0.020028000000000157,1.09588,1.1159080000000001,-0.024774603266136,0.318333555521134,31.6,13.0,0.14188422247446084,1
2022-04-28,Denmark,10Y,Denmark_10Y,-0.018543999999999894,1.216068,1.2346119999999998,0.0557661389014435,0.3011880679866575,29.99,13.0,0.14111935875363382,1
2022-04-29,Denmark,10Y,Denmark_10Y,-0.031544000000000016,1.243285,1.274829,-0.2109978663386006,0.2107990873312548,33.4,13.0,0.14173540833971143,1
2022-05-02,Denmark,10Y,Denmark_10Y,-0.006533999999999818,1.283074,1.2896079999999999,-0.1491785907953168,0.2703166051731813,32.34,13.01,0.14127286854559581,1
2022-05-03,Denmark,10Y,Denmark_10Y,-0.03262400000000021,1.238508,1.2711320000000002,-0.0534369054919975,0.2960274435421092,29.25,13.02,0.14144271570014144,1
2022-05-04,Denmark,10Y,Denmark_10Y,-0.020747999999999767,1.308885,1.3296329999999998,0.0315581477482898,0.2726664173490143,25.42,13.05,0.1427653651224213,1
2022-05-05,Denmark,10Y,Denmark_10Y,-0.037961000000000134,1.3369149999999999,1.374876,-0.0839393231896718,0.2093247985125531,31.2,12.99,0.14170728942296792,1
2022-05-06,Denmark,10Y,Denmark_10Y,-0.035706000000000016,1.483789,1.519495,-0.0683805872252586,0.3312102482086063,30.19,13.01,0.14178765880217786,1
2022-05-09,Denmark,10Y,Denmark_10Y,-0.04183300000000001,1.4149479999999999,1.4567809999999999,-0.031272190673638,0.2859345232005758,34.75,13.06,0.14199099777074134,1
2022-05-10,Denmark,10Y,Denmark_10Y,-0.039839999999999876,1.332961,1.372801,0.0333018286429294,0.2367319951941533,32.99,13.02,0.14158490138611618,1
2022-05-11,Denmark,10Y,Denmark_10Y,-0.033653000000000155,1.4083459999999999,1.441999,0.0297674992215019,0.198050996187182,32.56,13.03,0.14133676310545135,1
2022-05-12,Denmark,10Y,Denmark_10Y,-0.034368000000000176,1.190798,1.2251660000000002,-0.0277964368359622,0.2486444524612096,31.77,13.05,0.1395108748726963,1
2022-05-13,Denmark,10Y,Denmark_10Y,-0.015481000000000078,1.200947,1.216428,0.0575382130742144,0.2663963243948543,28.87,13.0,0.13995017773672572,1
2022-05-16,Denmark,10Y,Denmark_10Y,-0.044670999999999905,1.240931,1.285602,0.0961696778799802,0.3902322826817297,27.47,13.03,0.14021705600269216,1
2022-05-17,Denmark,10Y,Denmark_10Y,-0.03561600000000009,1.367781,1.403397,0.0613688593631739,0.3200915453264343,26.1,12.98,0.1417836381681554,1
2022-05-18,Denmark,10Y,Denmark_10Y,-0.026084999999999914,1.332416,1.358501,-0.0176235756575879,0.3856871029706735,30.96,13.03,0.1405995163376638,1
2022-05-19,Denmark,10Y,Denmark_10Y,-0.030582999999999805,1.268375,1.2989579999999998,0.0141615156052414,0.2841202138211571,29.35,13.04,0.14223739421093806,1
2022-05-20,Denmark,10Y,Denmark_10Y,-0.04456300000000013,1.28165,1.326213,-0.0693890717627008,0.4430019044627942,29.43,13.04,0.14194867136043607,1
2022-05-23,Denmark,10Y,Denmark_10Y,-0.0301079999999998,1.3446310000000001,1.374739,-0.0201697011672397,0.2308281924783645,28.48,13.0,0.14368641875969884,1
2022-05-24,Denmark,10Y,Denmark_10Y,-0.018571000000000115,1.285114,1.3036850000000002,-0.1557818588826586,0.312419075843759,29.45,13.05,0.1443293017348382,1
2022-05-25,Denmark,10Y,Denmark_10Y,-0.020621,1.277512,1.298133,-0.0992676744274325,0.2405349040427772,28.37,13.02,0.14359151086987737,1
2022-05-26,Denmark,10Y,Denmark_10Y,-0.04293100000000005,1.278478,1.321409,-0.1242752189202766,0.2907482419618262,27.5,11.01,0.14425018752524377,1
2022-05-27,Denmark,10Y,Denmark_10Y,-0.04305100000000017,1.2783579999999999,1.321409,-0.0260814853832381,0.2569164450168493,25.72,11.02,0.14432513566562752,1
2022-05-30,Denmark,10Y,Denmark_10Y,-0.03662900000000002,1.3770259999999999,1.4136549999999999,-0.088693600922418,0.3926988768585616,26.54,10.99,0.14489183824275179,1
2022-05-31,Denmark,10Y,Denmark_10Y,-0.022641000000000133,1.4733049999999999,1.495946,-0.1400664308830158,0.2336998406730464,26.19,11.0,0.14430014430014432,1
2022-06-01,Denmark,10Y,Denmark_10Y,0.001811000000000007,1.5335100000000002,1.5316990000000001,-0.166684164627461,0.2258123118740591,25.69,10.98,0.14320082483675106,1
2022-06-02,Denmark,10Y,Denmark_10Y,-0.041762999999999995,1.564086,1.605849,-0.0179112779737751,0.3205022035524043,24.72,11.02,0.14449822989668376,1
2022-06-03,Denmark,10Y,Denmark_10Y,-0.0242659999999999,1.620078,1.6443439999999998,-0.0803167036110413,0.2656839118272533,24.79,11.0,0.1441296013375227,1
2022-06-06,Denmark,10Y,Denmark_10Y,-0.024414999999999853,1.629741,1.654156,0.0728607409772645,0.3311825039723878,25.07,10.99,0.14379592482349052,1
2022-06-07,Denmark,10Y,Denmark_10Y,-0.03052699999999997,1.608392,1.638919,-0.0626603833816795,0.3166923181493433,24.02,11.03,0.14393045280520453,1
2022-06-08,Denmark,10Y,Denmark_10Y,-0.03980300000000003,1.6887699999999999,1.728573,-0.0446448688387251,0.2456250817889063,23.96,11.01,0.1440942953068488,1
2022-06-09,Denmark,10Y,Denmark_10Y,-0.039508999999999794,1.771954,1.8114629999999998,-0.1004753626341782,0.2784095492067774,26.09,11.0,0.14272664992007308,1
2022-06-10,Denmark,10Y,Denmark_10Y,-0.03862799999999966,1.8398210000000002,1.8784489999999998,0.0330820142096022,0.300615803982886,27.75,10.94,0.14145071856965033,1
2022-06-13,Denmark,10Y,Denmark_10Y,-0.037542000000000186,1.9607459999999999,1.998288,-0.002497392412405,0.2636920688726242,34.02,10.94,0.13989535827201252,1
2022-06-14,Denmark,10Y,Denmark_10Y,-0.0035559999999996705,2.0993310000000003,2.102887,-0.0523462561994106,0.224290420960629,32.69,10.99,0.14002268367475532,1
2022-06-15,Denmark,10Y,Denmark_10Y,-0.023876999999999704,2.03641,2.0602869999999998,-0.0548868873494131,0.2549607373063327,29.62,11.08,0.14040802572275032,1
2022-06-16,Denmark,10Y,Denmark_10Y,-0.008545999999999943,2.051857,2.060403,0.0703032820120324,0.2976080988892257,32.95,11.02,0.14185000780175044,1
2022-06-17,Denmark,10Y,Denmark_10Y,-0.034537999999999514,2.0216060000000002,2.0561439999999997,-0.1541417951962189,0.2585333931927024,31.13,11.0,0.14111338460452974,1
2022-06-20,Denmark,10Y,Denmark_10Y,-0.021560000000000024,2.0994859999999997,2.1210459999999998,-0.0288859283325423,0.2599302874426844,31.03,11.0,0.14130480860263675,1
2022-06-21,Denmark,10Y,Denmark_10Y,-0.025558999999999887,2.10672,2.132279,0.0059030039446772,0.3083237836380717,30.19,11.02,0.14163302882232137,1
2022-06-22,Denmark,10Y,Denmark_10Y,-0.023792999999999953,1.969869,1.993662,-0.0165333562999234,0.2662304494545798,28.95,12.07,0.14208581983518045,1
2022-06-23,Denmark,10Y,Denmark_10Y,-0.02562299999999995,1.760354,1.785977,-0.0481975900009706,0.3687494993408959,29.05,13.04,0.1414807373976033,1
2022-06-24,Denmark,10Y,Denmark_10Y,-0.08654200000000012,1.77047,1.857012,-0.0660306553674643,0.4160149337245428,27.23,13.01,0.14186610676843195,1
2022-06-27,Denmark,10Y,Denmark_10Y,-0.005589000000000066,1.891706,1.8972950000000002,0.107541862150892,0.3144920249649494,26.95,13.0,0.1422414406213106,1
2022-06-28,Denmark,10Y,Denmark_10Y,-0.04658099999999976,1.985677,2.0322579999999997,-0.144780920470674,0.2717290518974969,28.36,13.01,0.14142071247754945,1
2022-06-29,Denmark,10Y,Denmark_10Y,-0.029977000000000142,1.857678,1.887655,0.0268072475831,0.2497498673760989,28.16,13.04,0.14034693762982092,1
2022-06-30,Denmark,10Y,Denmark_10Y,-0.018548999999999705,1.7260330000000002,1.7445819999999999,-0.042517385760499,0.2604833990953971,28.71,13.06,0.14098605647901422,1
2022-07-01,Denmark,10Y,Denmark_10Y,-0.02566999999999986,1.556721,1.5823909999999999,0.0254143468582744,0.2574366065815313,26.7,13.07,0.1401875709699578,1
2022-07-04,Denmark,10Y,Denmark_10Y,-0.025547999999999904,1.707031,1.7325789999999999,-0.30786622359595,0.3568344421408221,27.53,13.01,0.14009526478005044,1
2022-07-05,Denmark,10Y,Denmark_10Y,-0.019687999999999928,1.579259,1.598947,-0.2103355261110157,0.3307855879413743,27.54,14.04,0.13800908099752965,1
2022-07-06,Denmark,10Y,Denmark_10Y,-0.01014399999999993,1.481938,1.492082,0.0052370072095625,0.2882549266561582,26.73,13.98,0.13685881644495537,1
2022-07-07,Denmark,10Y,Denmark_10Y,-0.007627999999999968,1.613938,1.621566,-0.0395278477934719,0.2767965195351723,26.08,13.99,0.13655978587425574,1
2022-07-08,Denmark,10Y,Denmark_10Y,-0.015665000000000262,1.656097,1.6717620000000002,-0.0169105888034283,0.2960839862898989,24.64,16.49,0.13691690513027643,1
2022-07-11,Denmark,10Y,Denmark_10Y,-0.007599000000000133,1.565955,1.5735540000000001,-0.0509877197494287,0.3167981570053467,26.17,16.03,0.13497644661006655,1
2022-07-12,Denmark,10Y,Denmark_10Y,-0.020704000000000056,1.438995,1.459699,-0.1118291951221154,0.3422122484805464,27.29,16.02,0.1349199924444804,1
2022-07-13,Denmark,10Y,Denmark_10Y,-0.038920000000000066,1.475908,1.514828,-0.0982467889401127,0.3165639352875191,26.82,16.0,0.1351570524949992,1
2022-07-14,Denmark,10Y,Denmark_10Y,-0.02059500000000014,1.498469,1.5190640000000002,-0.0617418741016021,0.2370660108097698,26.4,18.0,0.13462030343416395,1
2022-07-15,Denmark,10Y,Denmark_10Y,-0.018602000000000007,1.432554,1.4511560000000001,0.0435333640063038,0.3317179233058008,24.23,17.02,0.13552890153825303,1
2022-07-18,Denmark,10Y,Denmark_10Y,-0.007700999999999958,1.507377,1.515078,-0.0424361821929092,0.2658128080337902,25.3,17.01,0.1362676296245827,1
2022-07-19,Denmark,10Y,Denmark_10Y,-0.04950900000000025,1.574479,1.6239880000000002,0.0874287746609133,0.2513707995381872,24.5,17.0,0.1374041605979829,1
2022-07-20,Denmark,10Y,Denmark_10Y,0.0020169999999999355,1.567428,1.565411,-0.0970051610458063,0.2875153557751165,23.88,17.01,0.1367652288082278,1
2022-07-21,Denmark,10Y,Denmark_10Y,-0.03854499999999983,1.448326,1.4868709999999998,-0.0545578739776418,0.2953600319781744,23.11,17.04,0.1374079366824228,1
2022-07-22,Denmark,10Y,Denmark_10Y,-0.021620999999999668,1.3091650000000001,1.3307859999999998,-0.1557833418660719,0.417658811828373,23.03,17.04,0.13720997242079555,1
2022-07-25,Denmark,10Y,Denmark_10Y,-0.016567999999999916,1.304758,1.321326,-0.1311367257998972,0.2627180090272819,23.36,17.0,0.1372872048325096,1
2022-07-26,Denmark,10Y,Denmark_10Y,-0.02366500000000027,1.22735,1.2510150000000002,-0.0595874174323873,0.3155760930791412,24.69,17.01,0.13592496941688187,1
2022-07-27,Denmark,10Y,Denmark_10Y,-0.004729999999999901,1.204173,1.2089029999999998,-0.0774093195605589,0.2361326109449316,23.24,16.03,0.13700319217437765,1
2022-07-28,Denmark,10Y,Denmark_10Y,-0.018602000000000007,1.052756,1.071358,-0.1448208407968134,0.2670668285302559,22.33,16.04,0.13699380787988383,1
2022-07-29,Denmark,10Y,Denmark_10Y,-0.0036010000000001874,1.106153,1.1097540000000001,-0.0187255306297748,0.2953130828870193,21.33,16.01,0.13738339584277845,1
2022-08-01,Denmark,10Y,Denmark_10Y,-0.09656200000000004,1.0212560000000002,1.1178180000000002,-0.0045948291177268,0.3094977193249678,22.84,16.01,0.1378378750913176,1
2022-08-02,Denmark,10Y,Denmark_10Y,-0.028652999999999818,1.025153,1.0538059999999998,-0.0866080092375363,0.2780992836199309,23.93,15.97,0.13658963011528164,1
2022-08-03,Denmark,10Y,Denmark_10Y,-0.021742999999999846,1.1419540000000001,1.163697,0.0525784035448409,0.30892497483953,21.95,16.01,0.13661388816787115,1
2022-08-04,Denmark,10Y,Denmark_10Y,-0.044626000000000055,1.065188,1.109814,-0.0092794265391739,0.2940427517195076,21.44,16.02,0.137716386872874,1
2022-08-05,Denmark,10Y,Denmark_10Y,-0.02166200000000007,1.229432,1.2510940000000002,-0.1206311372219245,0.3290441327039255,21.15,15.96,0.13683259899838537,1
2022-08-08,Denmark,10Y,Denmark_10Y,-0.018619000000000163,1.1714289999999998,1.190048,-0.066487246998414,0.2695390471646004,21.29,16.02,0.13702196462092875,1
2022-08-09,Denmark,10Y,Denmark_10Y,-0.04761000000000015,1.203252,1.2508620000000001,-0.1138407619040765,0.291931926355255,21.77,16.0,0.1372608230158948,1
2022-08-10,Denmark,10Y,Denmark_10Y,0.007204999999999906,1.190525,1.1833200000000001,-0.0335691061837695,0.3031298797214982,19.74,16.02,0.13845237930413834,1
2022-08-11,Denmark,10Y,Denmark_10Y,-0.04161899999999985,1.257683,1.299302,-0.1281795601020525,0.3113537784081192,20.2,16.0,0.13876169067243915,1
2022-08-12,Denmark,10Y,Denmark_10Y,-0.07354600000000011,1.256953,1.330499,-0.1349253324040387,0.2630394224969205,19.53,15.01,0.1379843249806822,1
2022-08-15,Denmark,10Y,Denmark_10Y,-0.01956200000000008,1.198689,1.218251,-0.0500840009768866,0.3225699185166713,19.95,15.03,0.13661948740368327,1
2022-08-16,Denmark,10Y,Denmark_10Y,-0.025636000000000214,1.272365,1.2980010000000002,-0.0356739586565989,0.3095672778133879,19.69,15.0,0.13677084045681462,1
2022-08-17,Denmark,10Y,Denmark_10Y,-0.024859000000000187,1.394415,1.4192740000000001,-0.0495492569912143,0.2882396284566888,19.9,14.99,0.13687567582364937,1
2022-08-18,Denmark,10Y,Denmark_10Y,-0.014584000000000152,1.397583,1.4121670000000002,-0.1872381769232334,0.3741585972436962,19.56,15.02,0.13565760021705217,1
2022-08-19,Denmark,10Y,Denmark_10Y,-0.039528999999999925,1.528104,1.5676329999999998,-0.0649842609677972,0.2703095344106937,20.6,15.0,0.13502383170629614,1
2022-08-22,Denmark,10Y,Denmark_10Y,-0.022671999999999803,1.60104,1.6237119999999998,-0.0396409681131542,0.293539115821066,23.8,15.0,0.1337023518243686,1
2022-08-23,Denmark,10Y,Denmark_10Y,-0.028626999999999958,1.623759,1.652386,-0.0605077424498415,0.3644987763812067,24.11,15.01,0.13406083680774336,1
2022-08-24,Denmark,10Y,Denmark_10Y,-0.022936000000000067,1.7159179999999998,1.738854,-0.1750860731608025,0.3297185916306844,22.82,16.0,0.13402669811826518,1
2022-08-25,Denmark,10Y,Denmark_10Y,-0.013579000000000008,1.673867,1.687446,0.0125118467695382,0.2858900036415295,21.78,16.02,0.13411477542480857,1
2022-08-26,Denmark,10Y,Denmark_10Y,-0.037600999999999773,1.747905,1.7855059999999998,-0.0194107719855735,0.2476506510930513,25.56,16.0,0.13399257681124466,1
2022-08-29,Denmark,10Y,Denmark_10Y,-0.11217199999999994,1.823579,1.935751,-0.0833928708125003,0.2760918260339241,26.21,16.0,0.13444293569594384,1
2022-08-30,Denmark,10Y,Denmark_10Y,-0.02558400000000005,1.882361,1.907945,0.0091585123997464,0.3765823187310482,26.21,16.0,0.13465837171096928,1
2022-08-31,Denmark,10Y,Denmark_10Y,-0.01694899999999988,1.8923640000000002,1.909313,-0.030663362678668,0.2850186313664751,25.87,16.01,0.13519725279182326,1
2022-09-01,Denmark,10Y,Denmark_10Y,-0.010641999999999818,1.950965,1.9616069999999999,-0.0738399683975475,0.2824953956570967,25.56,16.0,0.1337291716815106,1
2022-09-02,Denmark,10Y,Denmark_10Y,-0.005693999999999866,1.8653330000000001,1.871027,-0.0417209605452678,0.4053304484439841,25.47,16.03,0.13387418504089857,1
2022-09-05,Denmark,10Y,Denmark_10Y,-0.01868100000000017,1.912164,1.9308450000000001,-0.0329615105839997,0.2558277687461224,25.99,16.06,0.1335541428495112,1
2022-09-06,Denmark,10Y,Denmark_10Y,-0.0066910000000000025,1.992089,1.99878,0.1304459056517037,0.3652112866363442,26.91,16.11,0.13321077941627035,1
2022-09-07,Denmark,10Y,Denmark_10Y,-0.015978000000000048,1.9468079999999999,1.962786,-0.0687329374507394,0.291048761927016,24.64,16.17,0.13458950201884254,1
2022-09-08,Denmark,10Y,Denmark_10Y,-0.011671999999999905,2.024958,2.0366299999999997,-0.0442685555916098,0.259148963515543,23.61,16.17,0.13443932081255125,1
2022-09-09,Denmark,10Y,Denmark_10Y,0.012421999999999933,2.0356129999999997,2.0231909999999997,0.0869457728399386,0.2492563516541953,22.79,16.0,0.13509862199405565,1
2022-09-12,Denmark,10Y,Denmark_10Y,-0.010550999999999977,1.967324,1.977875,0.0693419234892764,0.3762289934563322,23.87,16.05,0.13614333169961335,1
2022-09-13,Denmark,10Y,Denmark_10Y,-0.015508999999999773,2.076467,2.091976,0.0644753644594061,0.343381769191538,27.27,15.97,0.13406083680774336,1
2022-09-14,Denmark,10Y,Denmark_10Y,-0.01181999999999972,2.0650310000000003,2.076851,0.008347006454021,0.2932536827195567,26.16,16.0,0.13424080114910125,1
2022-09-15,Denmark,10Y,Denmark_10Y,-0.017590999999999912,2.101243,2.118834,-0.0406613767822468,0.2625454556425742,26.27,16.0,0.13449537335915646,1
2022-09-16,Denmark,10Y,Denmark_10Y,-0.018456999999999724,2.130287,2.1487439999999998,0.0393149632410038,0.3199577055981386,26.3,16.02,0.1346910188028662,1
2022-09-19,Denmark,10Y,Denmark_10Y,0.023477999999999888,2.166905,2.143427,-0.0576896274694237,0.1373774348735918,25.76,16.0,0.1348035911676687,1
2022-09-20,Denmark,10Y,Denmark_10Y,-0.02863400000000027,2.272024,2.3006580000000003,-0.0672472383294012,0.3286071833119873,27.16,16.0,0.13410937961000993,1
2022-09-21,Denmark,10Y,Denmark_10Y,-0.028660999999999603,2.223326,2.2519869999999997,-0.1075531149989482,0.338129609668235,27.99,17.01,0.13231013495633767,1
2022-09-22,Denmark,10Y,Denmark_10Y,-0.04851699999999992,2.324313,2.37283,-0.0186647200254584,0.3471314550035234,27.35,17.99,0.13230138254944762,1
2022-09-23,Denmark,10Y,Denmark_10Y,-0.03237300000000021,2.3980449999999998,2.430418,-0.0276997315940578,0.2867861892032133,29.92,18.0,0.1303458074271041,1
2022-09-26,Denmark,10Y,Denmark_10Y,-0.028506000000000142,2.463653,2.492159,-0.0523212224978996,0.406762630781077,32.26,18.0,0.1292273496762855,1
2022-09-27,Denmark,10Y,Denmark_10Y,-0.08951200000000004,2.630345,2.719857,-0.2707266806321728,0.3857026149310353,32.6,20.01,0.12900895322135356,1
2022-09-28,Denmark,10Y,Denmark_10Y,0.005307999999999424,2.6065199999999997,2.6012120000000003,-0.3312662491126375,0.3193224787521235,30.18,21.03,0.13092775406530677,1
2022-09-29,Denmark,10Y,Denmark_10Y,-0.029442999999999664,2.634844,2.664287,-0.3676779950832394,0.3118374208857071,31.84,22.5,0.13200971591509136,1
2022-09-30,Denmark,10Y,Denmark_10Y,-0.016491000000000255,2.587331,2.603822,-0.2503053062821461,0.3458524019691603,31.62,22.5,0.1318600174055223,1
2022-10-03,Denmark,10Y,Denmark_10Y,-0.009612999999999872,2.371271,2.380884,-0.1874680517479525,0.3881641095844742,30.1,22.51,0.13212134023887537,1
2022-10-04,Denmark,10Y,Denmark_10Y,-0.004591999999999707,2.349597,2.354189,-0.1153203165789048,0.3883153227549594,29.07,22.5,0.13426964029163366,1
2022-10-05,Denmark,10Y,Denmark_10Y,-0.013823999999999614,2.468421,2.482245,0.0353804813683019,0.3580351169978991,28.55,25.0,0.13289919595986444,1
2022-10-06,Denmark,10Y,Denmark_10Y,-0.012570999999999444,2.5058350000000003,2.5184059999999997,-0.0140761233330822,0.3164200629294975,30.52,25.0,0.13161877936744015,1
2022-10-07,Denmark,10Y,Denmark_10Y,-0.01958499999999974,2.625416,2.6450009999999997,-0.0287147460642649,0.4365073106147228,31.36,25.0,0.13092946829542926,1
2022-10-10,Denmark,10Y,Denmark_10Y,0.0014770000000003947,2.7661740000000004,2.764697,-0.089989163126199,0.4215843523935857,32.45,25.0,0.1304614421207812,1
2022-10-11,Denmark,10Y,Denmark_10Y,-0.03062200000000015,2.719564,2.7501860000000002,-0.0922725810227904,0.3176876037346757,33.63,27.49,0.13051081934692385,1
