date,ytm_green,ytm_conv,greenium,country,tenor,pair_id,sentiment,signaling_noise,vix,fx,cds,log_fx,log_vix,post,greenium_fd,sentiment_fd,signaling_noise_fd,log_vix_fd,log_fx_fd,cds_fd,post_stack,treated_unit,stack_id,sentiment_fd_z,signaling_noise_fd_z,log_vix_fd_z,cds_fd_z,log_fx_fd_z,sent_x_noise_stack,pair_stack,month_stack
2020-10-28,-0.656973,-0.6235275,-0.03344550000000002,Germany,10Y,Germany_10Y,-0.1711939098367574,0.3420553017841277,40.28,1.1744,11.16,0.16075737887811417,3.6958550678503617,1,1.3499999999999623e-05,0.07156182477057982,-0.026462554344315714,0.1887972954887287,-0.004333240987478504,0.0,1,1,A_Germany,0.9399446634643072,-0.40713638166329846,2.351667261995692,0.07750301295877214,-1.2306358411982476,-0.3826856692465848,Germany_10Y_A_Germany,2020-10_A_Germany
2020-10-29,-0.6680835,-0.6325485,-0.035535000000000094,Germany,10Y,Germany_10Y,-0.1637143889738465,0.2841594031681711,37.59,1.1674,11.09,0.1547790537875536,3.6267380575760866,1,-0.0020895000000000774,0.007479520862910899,-0.057895898615956565,-0.06911701027427508,-0.005978325090560566,-0.07000000000000028,1,1,A_Germany,0.09407949568460099,-0.9023180138714982,-0.8128924743642933,-0.30957664164992865,-1.6841801085294217,-0.08488962369216135,Germany_10Y_A_Germany,2020-10_A_Germany
2020-10-30,-0.6618955,-0.6274725,-0.03442299999999998,Germany,10Y,Germany_10Y,-0.0970614379502686,0.3261995663100867,38.02,1.1647,11.1,0.15246354312646918,3.6381123370602833,1,0.001112000000000113,0.06665295102357789,0.042040163141915554,0.01137427948419667,-0.00231551066108443,0.009999999999999787,1,1,A_Germany,0.875149157335192,0.6720134269726522,0.17472042265509516,0.1328001064742994,-0.6743542378189451,0.5881119843330512,Germany_10Y_A_Germany,2020-10_A_Germany
2020-11-02,-0.665983,-0.63443,-0.03155299999999994,Germany,10Y,Germany_10Y,-0.126208315567496,0.345274049821849,37.13,1.164,11.1,0.15186234930924603,3.6144252681889886,1,0.002870000000000039,-0.02914687761722741,0.01907448351176233,-0.02368706887129468,-0.0006011938172231501,0.0,1,1,A_Germany,-0.38937682230619114,0.3102261915530391,-0.25547568833625933,0.07750301295877214,-0.2017227319488953,-0.12079488866307413,Germany_10Y_A_Germany,2020-11_A_Germany
2020-11-03,-0.655978,-0.6205555,-0.03542249999999991,Germany,10Y,Germany_10Y,-0.0797633287238721,0.3143063433688224,35.55,1.1711,11.1,0.15794347806595457,3.5709401562492498,1,-0.00386949999999997,0.046444986843623914,-0.0309677064530266,-0.04348511193973881,0.006081128756708548,0.0,1,1,A_Germany,0.6084107292632034,-0.47810778563670125,-0.4983939311524988,0.07750301295877214,1.6405715861266077,-0.2908859065256407,Germany_10Y_A_Germany,2020-11_A_Germany
2020-11-04,-0.6792005,-0.6427115,-0.036488999999999994,Germany,10Y,Germany_10Y,-0.1399302710305218,0.2691909318973063,29.57,1.1722,11.1,0.15888232506019173,3.3867603338643857,1,-0.0010665000000000813,-0.06016694230664971,-0.0451154114715161,-0.18417982238486408,0.000938846994237158,0.0,1,1,A_Germany,-0.798831392804482,-0.7009820557911594,-2.224691409984852,0.07750301295877214,0.22286144595743643,0.5599664719586009,Germany_10Y_A_Germany,2020-11_A_Germany
2020-11-05,-0.6736774999999999,-0.6372295,-0.036447999999999925,Germany,10Y,Germany_10Y,0.0065919146619368,0.2985866366462684,27.58,1.1821,11.09,0.16729251777419415,3.3170908723651555,1,4.100000000006876e-05,0.1465221856924586,0.02939570474896208,-0.06966946149923015,0.008410192714002424,-0.009999999999999787,1,1,A_Germany,1.9293965776677895,0.47282038243681157,-0.8196709463750783,0.02220591944324486,2.2826868458262526,0.9122580277251596,Germany_10Y_A_Germany,2020-11_A_Germany
2020-11-06,-0.6413275,-0.6176395,-0.023688000000000042,Germany,10Y,Germany_10Y,-0.0734476782451605,0.1733737047325996,24.86,1.1872,10.97,0.17159759343097897,3.213260086082565,1,0.012759999999999883,-0.0800395929070973,-0.12521293191366878,-0.10383078628259046,0.0043050756567848125,-0.11999999999999922,1,1,A_Germany,-1.0611437927861473,-1.9627892808072573,-1.238823938413745,-0.5860621092275651,1.1509195978562006,2.0828016618758074,Germany_10Y_A_Germany,2020-11_A_Germany
2020-11-09,-0.5261465000000001,-0.5023485000000001,-0.023797999999999986,Germany,10Y,Germany_10Y,-0.0149681643281389,0.1658474346545526,25.75,1.1813,10.96,0.1666155269723372,3.248434627109745,1,-0.00010999999999994348,0.05847951391702161,-0.007526270078047015,0.035174541027179984,-0.004982066458641771,-0.009999999999999787,1,1,A_Germany,0.7672624970890904,-0.10882577017073704,0.4667451289657669,0.02220591944324486,-1.4095148859797462,-0.08349793216884316,Germany_10Y_A_Germany,2020-11_A_Germany
2020-11-10,-0.5095255000000001,-0.48674649999999997,-0.022779000000000105,Germany,10Y,Germany_10Y,-0.0825943830119154,0.3642721517916857,24.8,1.1814,10.96,0.1667001758909978,3.2108436531709366,1,0.0010189999999998811,-0.06762621868377651,0.1984247171371331,-0.0375909739388085,8.464891866061253e-05,0.0,1,1,A_Germany,-0.8972913681721667,3.135599802965371,-0.4260739730054973,0.07750301295877214,-0.01263814924091175,-2.8135466372431743,Germany_10Y_A_Germany,2020-11_A_Germany
2020-11-11,-0.5259575000000001,-0.5041835,-0.02177400000000007,Germany,10Y,Germany_10Y,-0.1796493130700721,0.3037054960174626,23.45,1.1777,10.1,0.1635633838653657,3.1548704948922883,1,0.0010050000000000336,-0.09705493005815669,-0.0605666557742231,-0.05597315827864824,-0.003136792025632107,-0.8600000000000012,1,1,A_Germany,-1.2857406024583835,-0.9443914845602447,-0.6516198970910633,-4.678047029376682,-0.9007788042339195,1.214242476315056,Germany_10Y_A_Germany,2020-11_A_Germany
2020-11-12,-0.557761,-0.536914,-0.02084699999999995,Germany,10Y,Germany_10Y,-0.1022398582084588,0.2772133275267037,25.35,1.1804,10.11,0.1658533640866472,3.232778730037192,1,0.0009270000000001222,0.0774094548616133,-0.026492168490758916,0.07790823514490386,0.00228998022128149,0.009999999999999787,1,1,A_Germany,1.0171314421293256,-0.4076029047683639,0.9910794709124203,0.1328001064742994,0.5953644252145756,-0.41458573034314816,Germany_10Y_A_Germany,2020-11_A_Germany
2020-11-13,-0.5691225,-0.54636,-0.02276250000000002,Germany,10Y,Germany_10Y,-0.0413255711050177,0.4054948583868044,23.1,1.1832,10.1,0.168222632414453,3.139832617527748,1,-0.00191550000000007,0.060914287103441093,0.1282815308601007,-0.0929461125094444,0.002369268327805818,-0.009999999999999787,1,1,A_Germany,0.7994006960028436,2.030607054857389,-1.1052710505116559,0.02220591944324486,0.6172238949610037,1.6232686929612812,Germany_10Y_A_Germany,2020-11_A_Germany
2020-11-16,-0.569089,-0.5452545,-0.02383449999999998,Germany,10Y,Germany_10Y,0.0111228023087842,0.2012969423656474,22.45,1.1853,10.1,0.16999590710331772,3.1112906141882632,1,-0.0010719999999999619,0.0524483734138019,-0.20419791602115697,-0.028542003339484534,0.0017732746888647066,0.0,1,1,A_Germany,0.687653441818398,-3.207070290561968,-0.315044815745646,0.07750301295877214,0.4529104122635767,-2.2053529234584675,Germany_10Y_A_Germany,2020-11_A_Germany
2020-11-17,-0.5850770000000001,-0.56234,-0.022737000000000118,Germany,10Y,Germany_10Y,-0.0627596430918604,0.2886069910742185,22.71,1.1861,10.1,0.17067061405309297,3.122805356117467,1,0.0010974999999998625,-0.07388244540064459,0.08731004870857109,0.011514741929203876,0.0006747069497752556,0.0,1,1,A_Germany,-0.979871486845119,1.3851674468266375,0.17644387028094705,0.07750301295877214,0.15003890593419159,-1.3572860856514746,Germany_10Y_A_Germany,2020-11_A_Germany
2020-11-18,-0.5794515,-0.5586295,-0.020822000000000007,Germany,10Y,Germany_10Y,-0.0633588724302083,0.2692613775844383,23.84,1.1852,10.1,0.16991153671727316,3.171364842197149,1,0.001915000000000111,-0.000599229338347898,-0.0193456134897802,0.04855948607968186,-0.0007590773358198133,0.0,1,1,A_Germany,-0.012557328801047981,-0.2950204592141041,0.6309758724339493,0.07750301295877214,-0.24525069786348627,0.0037046689093876706,Germany_10Y_A_Germany,2020-11_A_Germany
2020-11-19,-0.592779,-0.56897,-0.02380899999999997,Germany,10Y,Germany_10Y,-0.0711028291654529,0.2540658260848517,23.11,1.1873,10.1,0.17168182168960952,3.1402654242862895,1,-0.002986999999999962,-0.007743956735244598,-0.015195551499586624,-0.03109941791085946,0.0017702849723363612,0.0,1,1,A_Germany,-0.10686536190522371,-0.22964292724327537,-0.3464238086937539,0.07750301295877214,0.4520861572666219,0.02454087452882758,Germany_10Y_A_Germany,2020-11_A_Germany
2020-11-20,-0.6108750000000001,-0.5871059999999999,-0.02376900000000015,Germany,10Y,Germany_10Y,-0.0603233444253711,0.2378602581050099,23.7,1.1853,10.22,0.16999590710331772,3.1654750481410856,1,3.999999999981796e-05,0.010779484740081793,-0.016205567979841767,0.02520962385479608,-0.0016859145862918035,0.120000000000001,1,1,A_Germany,0.13763792489856816,-0.24555410757864776,0.34447748054433636,0.7410681351451192,-0.5007766742637274,-0.03379755781744485,Germany_10Y_A_Germany,2020-11_A_Germany
2020-11-23,-0.604012,-0.5803145000000001,-0.023697499999999927,Germany,10Y,Germany_10Y,-0.0870637755670651,0.2406389015955348,22.66,1.184,10.22,0.16889853646181388,3.12060125559986,1,7.150000000022416e-05,-0.026740431141694,0.002778643490524896,-0.04487379254122548,-0.0010973706415038365,0.0,1,1,A_Germany,-0.3576125265856006,0.053511519700567244,-0.5154327794053252,0.07750301295877214,-0.3385170477005849,-0.019136389761554993,Germany_10Y_A_Germany,2020-11_A_Germany
2020-11-24,-0.591637,-0.5688690000000001,-0.0227679999999999,Germany,10Y,Germany_10Y,-0.0177704524536279,0.2306432742699198,21.64,1.1888,10.22,0.17294439498135772,3.074543453978281,1,0.0009295000000000275,0.0692933231134372,-0.009995627325615014,-0.04605780162157913,0.004045858519543838,0.0,1,1,A_Germany,0.9100011936166531,-0.14772651015528462,-0.5299603468160866,0.07750301295877214,1.0794542871347719,-0.13443130057013164,Germany_10Y_A_Germany,2020-11_A_Germany
2020-11-25,-0.5968249999999999,-0.5740624999999999,-0.02276250000000002,Germany,10Y,Germany_10Y,-0.1230517399166215,0.2741165699291333,21.25,1.1913,10.22,0.17504514782317845,3.056356895370426,1,5.4999999998806e-06,-0.10528128746299359,0.04347329565921351,-0.01818655860785512,0.0021007528418207355,0.0,1,1,A_Germany,-1.3943257930982829,0.6945901179207581,-0.1879854680570065,0.07750301295877214,0.5431950601251331,-0.9684849170480908,Germany_10Y_A_Germany,2020-11_A_Germany
2020-11-26,-0.6130645,-0.5882905,-0.024773999999999963,Germany,10Y,Germany_10Y,-0.0346420404579454,0.2943880284354774,21.25,1.1913,10.22,0.17504514782317845,3.056356895370426,1,-0.002011499999999944,0.08840969945867609,0.020271458506344098,0.0,0.0,0.0,1,1,A_Germany,1.1623310241405898,0.32908260168895176,0.035160165307953455,0.07750301295877214,-0.035975577231600046,0.38250291744796905,Germany_10Y_A_Germany,2020-11_A_Germany
2020-11-27,-0.6095695000000001,-0.586715,-0.02285450000000011,Germany,10Y,Germany_10Y,-0.0988393708392169,0.2561771231747398,20.84,1.1962,10.22,0.17914986562831953,3.0368742168851663,1,0.0019194999999998519,-0.0641973303812715,-0.038210905260737615,-0.01948267848525953,0.004104717805141073,0.0,1,1,A_Germany,-0.8520311792832779,-0.5922126984647883,-0.20388861373710238,0.07750301295877214,1.0956815982563253,0.5045836838594858,Germany_10Y_A_Germany,2020-11_A_Germany
2020-11-30,-0.5964085,-0.5726415,-0.023766999999999983,Germany,10Y,Germany_10Y,-0.0801965132369031,0.2670453275761639,20.57,1.1928,10.34,0.17630348446839167,3.0238337036648657,1,-0.0009124999999998717,0.018642857602313795,0.010868204401424109,-0.013040513220300642,-0.0028463811599278577,0.11999999999999922,1,1,A_Germany,0.2414318399083915,0.18094950215287525,-0.12484446474290538,0.7410681351451093,-0.8207134853459189,0.04368697123527612,Germany_10Y_A_Germany,2020-11_A_Germany
2020-12-01,-0.5515924999999999,-0.530821,-0.020771499999999943,Germany,10Y,Germany_10Y,-0.1847724055201015,0.3094113736299089,20.77,1.207,10.33,0.1881379421153945,3.033509637888021,1,0.00299550000000004,-0.10457589228319839,0.042366046053745,0.00967593422315538,0.011834457647002833,-0.009999999999999787,1,1,A_Germany,-1.3850148105691877,0.6771471865495502,0.1538820476156444,0.02220591944324486,3.2267454062827396,-0.9378588823063837,Germany_10Y_A_Germany,2020-12_A_Germany
2020-12-02,-0.544454,-0.5206375,-0.023816500000000018,Germany,10Y,Germany_10Y,-0.015162376102748,0.2355126303195209,21.17,1.2115,10.33,0.1918592612744434,3.0525850851467737,1,-0.0030450000000000754,0.16961002941735348,-0.07389874331038798,0.019075447258752654,0.003721319159048886,0.0,1,1,A_Germany,2.23414846102966,-1.1544170169964119,0.26921229424870546,0.07750301295877214,0.9899798546725986,-2.5791390019089846,Germany_10Y_A_Germany,2020-12_A_Germany
2020-12-03,-0.574371,-0.549539,-0.024831999999999965,Germany,10Y,Germany_10Y,-0.1342500851664343,0.2365233050235734,21.28,1.214,10.33,0.1939206926373065,3.0577676644734435,1,-0.001015499999999947,-0.1190877090636863,0.0010106747040525,0.005182579326669767,0.002061431362863103,0.0,1,1,A_Germany,-1.5765659812871116,0.02566002347372778,0.09874943314306611,0.07750301295877214,0.5323542579249261,-0.04045472008770795,Germany_10Y_A_Germany,2020-12_A_Germany
2020-12-04,-0.5684145,-0.5446305,-0.023784000000000027,Germany,10Y,Germany_10Y,-0.1067149720176142,0.2969793777661523,20.79,1.212,10.33,0.1922718876471227,3.0344721018699214,1,0.0010479999999999379,0.027535113148820095,0.06045607274257889,-0.023295562603522058,-0.0016488049901837998,0.0,1,1,A_Germany,0.3588066652677125,0.9621263750525192,-0.2506719805005867,0.07750301295877214,-0.4905456808779012,0.34521735619870686,Germany_10Y_A_Germany,2020-12_A_Germany
2020-12-07,-0.608623,-0.583868,-0.02475499999999997,Germany,10Y,Germany_10Y,-0.0695509654763856,0.2425486899375387,21.3,1.2108,10.59,0.1912812981654266,3.0587070727153796,1,-0.0009709999999999441,0.0371640065412286,-0.0544306878286136,0.024234970845458115,-0.0009905894816960858,0.2599999999999998,1,1,A_Germany,0.48590486599154487,-0.8477292078318545,0.3325186725164202,1.5152274443625111,-0.30907783374243786,-0.41191574712865575,Germany_10Y_A_Germany,2020-12_A_Germany
